# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.170000000000000000e+02,2.000000000000000000e+00,2.439104046242774615e+01,8.897251445086703825e+02,3.727000000000000313e+01,2.898086705202311109e+01
2.180000000000000000e+02,2.000000000000000000e+00,2.376315028901734294e+01,8.564469653179191937e+02,3.771000000000000085e+01,2.483679190751445631e+01
2.190000000000000000e+02,2.000000000000000000e+00,2.241026011560693476e+01,7.847437861271675956e+02,3.596000000000000085e+01,1.590771676300577653e+01
2.200000000000000000e+02,2.000000000000000000e+00,2.146589595375722581e+01,7.346924855491329254e+02,3.536999999999999744e+01,0.000000000000000000e+00
2.210000000000000000e+02,2.000000000000000000e+00,2.036878612716763115e+01,6.765456647398843870e+02,3.704999999999999716e+01,0.000000000000000000e+00
2.220000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.425909821428572286e+02,3.703999999999999915e+01,0.000000000000000000e+00
2.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.328736607142857338e+02,3.603999999999999915e+01,0.000000000000000000e+00
2.240000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.293674107142857110e+02,3.457000000000000028e+01,0.000000000000000000e+00
2.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.445444642857144117e+02,3.328000000000000114e+01,0.000000000000000000e+00
2.260000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.498956696428572286e+02,3.227000000000000313e+01,0.000000000000000000e+00
2.270000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.466816071428571604e+02,3.221999999999999886e+01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.453041517857143390e+02,6.467000000000000171e+01,0.000000000000000000e+00
2.290000000000000000e+02,2.000000000000000000e+00,2.104696531791907432e+01,7.124891618497109675e+02,1.859199999999999875e+02,0.000000000000000000e+00
2.300000000000000000e+02,2.000000000000000000e+00,2.367109826589595301e+01,8.515682080924855200e+02,1.431200000000000045e+02,2.422924855491329055e+01
2.310000000000000000e+02,2.000000000000000000e+00,2.483265895953757507e+01,9.131309248554914575e+02,8.715999999999999659e+01,3.189554913294798055e+01
2.320000000000000000e+02,2.000000000000000000e+00,2.431893063583815007e+01,8.859033236994218896e+02,5.690999999999999659e+01,2.850494219653177908e+01
2.330000000000000000e+02,2.000000000000000000e+00,2.279089595375722865e+01,8.049174855491330618e+02,4.539000000000000057e+01,1.841991329479769846e+01
2.340000000000000000e+02,2.000000000000000000e+00,2.113713872832369844e+01,7.172683526011561526e+02,3.982999999999999829e+01,0.000000000000000000e+00
2.350000000000000000e+02,2.000000000000000000e+00,2.054407514450867112e+01,6.858359826589595514e+02,3.667999999999999972e+01,0.000000000000000000e+00
2.360000000000000000e+02,2.000000000000000000e+00,2.028280346820809399e+01,6.719885838150289601e+02,3.467000000000000171e+01,0.000000000000000000e+00
2.370000000000000000e+02,2.000000000000000000e+00,2.022832369942196351e+01,6.691011560693641513e+02,3.329999999999999716e+01,0.000000000000000000e+00
2.380000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.339589285714284870e+02,3.245000000000000284e+01,0.000000000000000000e+00
2.390000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.198587946428572195e+02,3.204999999999999716e+01,0.000000000000000000e+00
2.400000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.972685267857143572e+02,3.178999999999999915e+01,0.000000000000000000e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.760974553571429624e+02,3.132000000000000028e+01,0.000000000000000000e+00
2.420000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.559114732142857065e+02,3.082000000000000028e+01,0.000000000000000000e+00
2.430000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.378793303571428623e+02,3.042000000000000171e+01,0.000000000000000000e+00
2.440000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.165663392857143208e+02,2.992999999999999972e+01,0.000000000000000000e+00
2.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.031173660714284779e+02,2.928000000000000114e+01,0.000000000000000000e+00
2.460000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.972068303571429624e+02,3.032999999999999829e+01,0.000000000000000000e+00
2.470000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.889921875000000000e+02,3.142000000000000171e+01,0.000000000000000000e+00
2.480000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.809445089285713948e+02,3.094999999999999929e+01,0.000000000000000000e+00
2.490000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.703923660714285688e+02,3.048000000000000043e+01,0.000000000000000000e+00
2.500000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.674704910714285688e+02,3.014000000000000057e+01,0.000000000000000000e+00
2.510000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.650912499999999454e+02,3.014999999999999858e+01,0.000000000000000000e+00
2.520000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.639892857142856428e+02,2.978999999999999915e+01,0.000000000000000000e+00
2.530000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.644150446428570831e+02,2.942000000000000171e+01,0.000000000000000000e+00
2.540000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.655754464285714675e+02,2.973000000000000043e+01,0.000000000000000000e+00
2.550000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.734227678571428442e+02,3.225000000000000000e+01,0.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.824388392857142662e+02,3.503000000000000114e+01,0.000000000000000000e+00
2.570000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.822718750000000227e+02,3.843999999999999773e+01,0.000000000000000000e+00
2.580000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.792748660714286189e+02,4.215999999999999659e+01,0.000000000000000000e+00
2.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.818043749999999363e+02,4.043999999999999773e+01,0.000000000000000000e+00
2.600000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.847095535714286143e+02,3.767999999999999972e+01,0.000000000000000000e+00
2.610000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.934668303571428396e+02,3.531000000000000227e+01,0.000000000000000000e+00
2.620000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.072079910714286370e+02,3.379999999999999716e+01,0.000000000000000000e+00
2.630000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.214500446428571649e+02,3.296999999999999886e+01,0.000000000000000000e+00
2.640000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.321691517857143481e+02,3.250999999999999801e+01,0.000000000000000000e+00
2.650000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.373283482142857110e+02,3.206000000000000227e+01,0.000000000000000000e+00
2.660000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.453092410714286871e+02,3.166000000000000014e+01,0.000000000000000000e+00
2.670000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.545256696428571104e+02,3.310000000000000142e+01,0.000000000000000000e+00
2.680000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.629156249999999773e+02,3.470000000000000284e+01,0.000000000000000000e+00
2.690000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.620307142857143390e+02,3.414000000000000057e+01,0.000000000000000000e+00
2.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.521380803571428260e+02,3.322999999999999687e+01,0.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.384637053571428851e+02,3.232999999999999829e+01,0.000000000000000000e+00
2.720000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.272520535714286325e+02,3.185000000000000142e+01,0.000000000000000000e+00
