# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.970000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.957041517857142026e+02,4.178000000000000114e+01,0.000000000000000000e+00
1.980000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.953618750000000546e+02,4.196000000000000085e+01,0.000000000000000000e+00
1.990000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.911627232142857338e+02,4.188000000000000256e+01,0.000000000000000000e+00
2.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.864710267857143435e+02,4.167000000000000171e+01,0.000000000000000000e+00
2.010000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.821633482142857474e+02,4.139000000000000057e+01,0.000000000000000000e+00
2.020000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.759689732142857110e+02,4.132999999999999829e+01,0.000000000000000000e+00
2.030000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.782480357142857201e+02,4.425000000000000000e+01,0.000000000000000000e+00
2.040000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.088442410714285415e+02,4.717999999999999972e+01,0.000000000000000000e+00
2.050000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.423790178571429124e+02,4.696000000000000085e+01,0.000000000000000000e+00
2.060000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.744278125000000728e+02,4.714999999999999858e+01,0.000000000000000000e+00
2.070000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.934366964285713948e+02,4.810999999999999943e+01,0.000000000000000000e+00
2.080000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.125874999999999773e+02,4.842000000000000171e+01,0.000000000000000000e+00
2.090000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.104420089285714539e+02,4.861999999999999744e+01,0.000000000000000000e+00
2.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.043561607142858065e+02,5.192000000000000171e+01,0.000000000000000000e+00
2.110000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.021271874999999909e+02,5.595000000000000284e+01,0.000000000000000000e+00
2.120000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.021772767857144117e+02,5.617000000000000171e+01,0.000000000000000000e+00
2.130000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.011504464285715130e+02,5.588000000000000256e+01,0.000000000000000000e+00
2.140000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.871087499999999864e+02,5.490999999999999659e+01,0.000000000000000000e+00
2.150000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.722155357142858065e+02,5.296000000000000085e+01,0.000000000000000000e+00
2.160000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.555024107142857019e+02,5.049000000000000199e+01,0.000000000000000000e+00
2.170000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.504934821428571468e+02,4.877000000000000313e+01,0.000000000000000000e+00
2.180000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.423205803571429442e+02,4.743999999999999773e+01,0.000000000000000000e+00
