# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,1.216690751445087137e+01,7.959384393063584184e+02,5.457000000000000028e+01,0.000000000000000000e+00,1.096380000000000109e+03
1.530000000000000000e+02,0.000000000000000000e+00,1.192955202312138496e+01,7.909065028901733285e+02,5.392999999999999972e+01,0.000000000000000000e+00,1.089809999999999945e+03
1.540000000000000000e+02,0.000000000000000000e+00,1.172940751445086605e+01,7.866634393063583275e+02,5.335000000000000142e+01,0.000000000000000000e+00,1.084269999999999982e+03
1.550000000000000000e+02,0.000000000000000000e+00,1.105960982658959679e+01,7.724637283236994563e+02,5.284000000000000341e+01,0.000000000000000000e+00,1.065730000000000018e+03
1.560000000000000000e+02,0.000000000000000000e+00,1.056502890173410236e+01,7.619786127167629957e+02,5.271999999999999886e+01,0.000000000000000000e+00,1.052039999999999964e+03
1.570000000000000000e+02,0.000000000000000000e+00,1.017088150289017889e+01,7.536226878612717428e+02,5.278999999999999915e+01,0.000000000000000000e+00,1.041130000000000109e+03
1.580000000000000000e+02,2.000000000000000000e+00,9.957731213872833109e+00,7.471039017341040562e+02,5.464999999999999858e+01,0.000000000000000000e+00,1.035230000000000018e+03
1.590000000000000000e+02,2.000000000000000000e+00,1.017521676300578193e+01,7.517145953757225243e+02,5.653999999999999915e+01,0.000000000000000000e+00,1.041250000000000000e+03
1.600000000000000000e+02,2.000000000000000000e+00,1.038836705202312416e+01,7.562333815028902109e+02,5.652000000000000313e+01,0.000000000000000000e+00,1.047150000000000091e+03
1.610000000000000000e+02,2.000000000000000000e+00,1.059465317919074856e+01,7.606066473988438474e+02,5.557999999999999829e+01,0.000000000000000000e+00,1.052859999999999900e+03
1.620000000000000000e+02,2.000000000000000000e+00,1.144689306358381842e+01,7.786741329479768865e+02,5.410000000000000142e+01,0.000000000000000000e+00,1.076450000000000045e+03
1.630000000000000000e+02,2.000000000000000000e+00,1.386885838150289096e+01,8.300197976878612280e+02,5.270000000000000284e+01,2.341378612716762930e+01,1.143490000000000009e+03
1.640000000000000000e+02,2.000000000000000000e+00,1.664595375722543125e+01,8.888942196531791069e+02,5.482000000000000028e+01,3.074531791907513423e+01,1.220359999999999900e+03
1.650000000000000000e+02,2.000000000000000000e+00,1.814306358381502804e+01,9.206329479768785404e+02,5.635000000000000142e+01,3.469768786127166749e+01,1.261799999999999955e+03
1.660000000000000000e+02,2.000000000000000000e+00,2.031936416184971250e+01,9.667705202312138226e+02,5.410000000000000142e+01,4.044312138728323447e+01,1.322039999999999964e+03
1.670000000000000000e+02,2.000000000000000000e+00,2.171929190751444949e+01,9.964489884393062766e+02,5.203999999999999915e+01,4.413893063583814325e+01,1.360789999999999964e+03
1.680000000000000000e+02,2.000000000000000000e+00,2.104010115606936537e+01,9.820501445086706553e+02,5.088000000000000256e+01,4.234586705202311663e+01,1.341990000000000009e+03
1.690000000000000000e+02,0.000000000000000000e+00,1.911343930635838717e+01,9.432049132947977341e+02,4.985000000000000142e+01,3.725947976878613588e+01,1.288660000000000082e+03
1.700000000000000000e+02,0.000000000000000000e+00,1.801517341040462483e+01,9.199216763005780422e+02,4.863000000000000256e+01,3.436005780346820160e+01,1.258259999999999991e+03
1.710000000000000000e+02,0.000000000000000000e+00,1.646242774566474054e+01,8.870034682080924995e+02,4.850999999999999801e+01,3.026080924855491006e+01,1.215279999999999973e+03
1.720000000000000000e+02,0.000000000000000000e+00,1.577781791907514197e+01,8.724897398843929750e+02,4.921999999999999886e+01,2.845343930635837282e+01,1.196329999999999927e+03
1.730000000000000000e+02,0.000000000000000000e+00,1.542413294797687762e+01,8.649916184971098119e+02,4.935999999999999943e+01,2.751971098265895321e+01,1.186539999999999964e+03
1.740000000000000000e+02,0.000000000000000000e+00,1.533815028901734401e+01,8.631687861271676638e+02,4.995000000000000284e+01,2.729271676300578520e+01,1.184160000000000082e+03
1.750000000000000000e+02,0.000000000000000000e+00,1.562752890173410769e+01,8.693036127167630411e+02,5.103000000000000114e+01,2.805667630057804018e+01,1.192170000000000073e+03
1.760000000000000000e+02,0.000000000000000000e+00,1.581286127167629907e+01,8.732326589595375026e+02,5.057000000000000028e+01,2.854595375722542627e+01,1.197299999999999955e+03
1.770000000000000000e+02,0.000000000000000000e+00,1.580057803468208277e+01,8.729722543352601178e+02,4.836999999999999744e+01,2.851352601156069611e+01,1.196960000000000036e+03
1.780000000000000000e+02,0.000000000000000000e+00,1.630021676300577838e+01,8.835645953757225470e+02,4.638000000000000256e+01,2.983257225433525406e+01,1.210789999999999964e+03
1.790000000000000000e+02,0.000000000000000000e+00,1.632044797687861148e+01,8.839934971098265351e+02,4.527000000000000313e+01,2.988598265895952721e+01,1.211349999999999909e+03
1.800000000000000000e+02,0.000000000000000000e+00,1.631466763005780507e+01,8.838709537572254931e+02,4.646999999999999886e+01,2.987072254335260624e+01,1.211190000000000055e+03
1.810000000000000000e+02,0.000000000000000000e+00,1.602167630057803294e+01,8.776595375722542940e+02,4.764000000000000057e+01,2.909722543352600255e+01,1.203079999999999927e+03
1.820000000000000000e+02,2.000000000000000000e+00,1.525397398843930397e+01,8.593842485549132562e+02,4.746999999999999886e+01,2.707049132947976133e+01,1.181829999999999927e+03
1.830000000000000000e+02,2.000000000000000000e+00,1.413872832369942323e+01,8.357410404624278044e+02,4.670000000000000284e+01,2.412624277456647448e+01,1.150960000000000036e+03
1.840000000000000000e+02,2.000000000000000000e+00,1.302962427745664797e+01,8.122280346820808745e+02,4.553999999999999915e+01,2.119820809248554738e+01,1.120259999999999991e+03
1.850000000000000000e+02,2.000000000000000000e+00,1.190606936416185313e+01,7.884086705202312260e+02,4.424000000000000199e+01,1.823202312138728942e+01,1.089160000000000082e+03
1.860000000000000000e+02,2.000000000000000000e+00,1.069580924855491588e+01,7.627511560693642423e+02,4.347999999999999687e+01,0.000000000000000000e+00,1.055660000000000082e+03
1.870000000000000000e+02,2.000000000000000000e+00,1.085729768786127636e+01,7.661747109826590076e+02,9.460999999999999943e+01,0.000000000000000000e+00,1.060130000000000109e+03
1.880000000000000000e+02,2.000000000000000000e+00,1.559104046242774899e+01,8.665300578034682530e+02,1.583000000000000114e+02,2.796034682080925293e+01,1.191160000000000082e+03
1.890000000000000000e+02,2.000000000000000000e+00,1.958959537572254206e+01,9.512994219653178334e+02,1.394099999999999966e+02,3.851653179190750365e+01,1.301839999999999918e+03
1.900000000000000000e+02,2.000000000000000000e+00,1.847037572254335203e+01,9.275719653179189663e+02,1.122600000000000051e+02,3.556179190751443997e+01,1.270859999999999900e+03
1.910000000000000000e+02,2.000000000000000000e+00,1.654552023121387094e+01,8.867650289017340128e+02,8.931000000000000227e+01,3.048017341040461403e+01,1.217579999999999927e+03
1.920000000000000000e+02,2.000000000000000000e+00,1.533598265895953539e+01,8.611228323699421026e+02,7.251999999999999602e+01,2.728699421965317029e+01,1.184099999999999909e+03
1.930000000000000000e+02,2.000000000000000000e+00,1.534176300578034713e+01,8.612453757225433719e+02,6.182000000000000028e+01,2.730225433526011258e+01,1.184259999999999991e+03
1.940000000000000000e+02,2.000000000000000000e+00,1.533526011560693370e+01,8.611075144508670292e+02,5.514000000000000057e+01,2.728508670520230339e+01,1.184079999999999927e+03
