# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.960000000000000000e+02,2.000000000000000000e+00,2.319320809248554838e+01,8.262400289017341493e+02,5.250000000000000000e+01,2.107517341040462711e+01
1.970000000000000000e+02,2.000000000000000000e+00,2.273742774566473912e+01,8.020836705202312942e+02,5.143999999999999773e+01,1.806702312138728672e+01
1.980000000000000000e+02,2.000000000000000000e+00,2.229060693641618585e+01,7.784021676300577610e+02,5.011999999999999744e+01,0.000000000000000000e+00
1.990000000000000000e+02,2.000000000000000000e+00,2.197037572254335203e+01,7.614299132947976432e+02,4.807000000000000028e+01,0.000000000000000000e+00
2.000000000000000000e+02,2.000000000000000000e+00,2.153713872832370058e+01,7.384683526011560843e+02,4.584000000000000341e+01,0.000000000000000000e+00
2.010000000000000000e+02,2.000000000000000000e+00,2.110563583815028821e+01,7.155986994219653070e+02,4.372999999999999687e+01,0.000000000000000000e+00
2.020000000000000000e+02,2.000000000000000000e+00,2.067760115606936466e+01,6.929128612716763200e+02,4.192000000000000171e+01,0.000000000000000000e+00
2.030000000000000000e+02,2.000000000000000000e+00,2.022095375722543409e+01,6.687105491329479037e+02,4.057999999999999829e+01,0.000000000000000000e+00
2.040000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.509308482142857883e+02,3.974000000000000199e+01,0.000000000000000000e+00
2.050000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.404204464285714948e+02,3.922999999999999687e+01,0.000000000000000000e+00
2.060000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.227639732142856701e+02,3.886999999999999744e+01,0.000000000000000000e+00
2.070000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.224467410714286189e+02,4.218999999999999773e+01,0.000000000000000000e+00
2.080000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.174294642857144026e+02,4.503000000000000114e+01,0.000000000000000000e+00
2.090000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.276393303571428532e+02,4.342999999999999972e+01,0.000000000000000000e+00
2.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.387341071428571695e+02,4.190999999999999659e+01,0.000000000000000000e+00
2.110000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.461306250000000091e+02,4.061999999999999744e+01,0.000000000000000000e+00
2.120000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.436094642857143526e+02,3.932999999999999829e+01,0.000000000000000000e+00
2.130000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.368975000000000364e+02,3.803000000000000114e+01,0.000000000000000000e+00
2.140000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.358205803571429442e+02,3.679999999999999716e+01,0.000000000000000000e+00
2.150000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.467066517857142571e+02,3.577000000000000313e+01,0.000000000000000000e+00
2.160000000000000000e+02,2.000000000000000000e+00,2.017427745664739902e+01,6.662367052023121232e+02,3.497999999999999687e+01,0.000000000000000000e+00
2.170000000000000000e+02,2.000000000000000000e+00,2.009812138728323561e+01,6.622004335260115795e+02,3.474000000000000199e+01,0.000000000000000000e+00
2.180000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.381330357142857110e+02,3.464000000000000057e+01,0.000000000000000000e+00
2.190000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.043561607142858065e+02,3.431000000000000227e+01,0.000000000000000000e+00
2.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.877181696428572195e+02,3.411999999999999744e+01,0.000000000000000000e+00
2.210000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.644767410714284779e+02,3.425999999999999801e+01,0.000000000000000000e+00
2.220000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.565960267857142298e+02,3.457999999999999829e+01,0.000000000000000000e+00
2.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.473044642857142890e+02,3.446000000000000085e+01,0.000000000000000000e+00
2.240000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.421786607142857974e+02,3.403000000000000114e+01,0.000000000000000000e+00
2.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.287797767857142617e+02,3.356000000000000227e+01,0.000000000000000000e+00
2.260000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.228441964285714221e+02,3.325999999999999801e+01,0.000000000000000000e+00
2.270000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.118579464285714948e+02,3.303999999999999915e+01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.024745535714286007e+02,3.275999999999999801e+01,0.000000000000000000e+00
2.290000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.003290625000000773e+02,3.242000000000000171e+01,0.000000000000000000e+00
2.300000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.932080357142856428e+02,3.213000000000000256e+01,0.000000000000000000e+00
2.310000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.856529017857143344e+02,3.191000000000000014e+01,0.000000000000000000e+00
2.320000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.722874107142856701e+02,3.167999999999999972e+01,0.000000000000000000e+00
2.330000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.603244196428571513e+02,3.146999999999999886e+01,0.000000000000000000e+00
2.340000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.519344642857142844e+02,3.132999999999999829e+01,0.000000000000000000e+00
2.350000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.419917410714285779e+02,3.146000000000000085e+01,0.000000000000000000e+00
2.360000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.380847767857142117e+02,3.207999999999999829e+01,0.000000000000000000e+00
2.370000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.399631249999999909e+02,3.271000000000000085e+01,0.000000000000000000e+00
2.380000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.424258482142856792e+02,3.278999999999999915e+01,0.000000000000000000e+00
2.390000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.446381249999999454e+02,3.245000000000000284e+01,0.000000000000000000e+00
2.400000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.469255357142857292e+02,3.207000000000000028e+01,0.000000000000000000e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.467836160714285825e+02,3.176999999999999957e+01,0.000000000000000000e+00
2.420000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.445880357142856383e+02,3.151999999999999957e+01,0.000000000000000000e+00
2.430000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.364234821428570967e+02,3.128000000000000114e+01,0.000000000000000000e+00
2.440000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.330424553571428987e+02,3.121999999999999886e+01,0.000000000000000000e+00
2.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.371831696428571377e+02,3.200000000000000000e+01,0.000000000000000000e+00
2.460000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.446715178571428169e+02,3.643999999999999773e+01,0.000000000000000000e+00
2.470000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.472427678571428942e+02,4.249000000000000199e+01,0.000000000000000000e+00
2.480000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.499392410714285688e+02,4.371999999999999886e+01,0.000000000000000000e+00
2.490000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.635050892857143481e+02,4.385000000000000142e+01,0.000000000000000000e+00
2.500000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.758270535714285643e+02,4.272999999999999687e+01,0.000000000000000000e+00
2.510000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.849349553571428260e+02,4.053000000000000114e+01,0.000000000000000000e+00
2.520000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.940595535714286370e+02,3.859000000000000341e+01,0.000000000000000000e+00
2.530000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.078007142857143208e+02,3.742000000000000171e+01,0.000000000000000000e+00
2.540000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.302407142857142617e+02,3.911999999999999744e+01,0.000000000000000000e+00
2.550000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.595012053571429078e+02,4.229999999999999716e+01,0.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.810395982142856610e+02,4.499000000000000199e+01,0.000000000000000000e+00
2.570000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.778839732142857883e+02,4.525999999999999801e+01,0.000000000000000000e+00
2.580000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.696192410714286325e+02,4.359000000000000341e+01,0.000000000000000000e+00
2.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.601440178571428987e+02,4.190999999999999659e+01,0.000000000000000000e+00
2.600000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.541333035714285415e+02,4.075999999999999801e+01,0.000000000000000000e+00
2.610000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.461858035714285506e+02,3.964000000000000057e+01,0.000000000000000000e+00
2.620000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.360343750000000682e+02,3.835999999999999943e+01,0.000000000000000000e+00
2.630000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.253737053571428532e+02,3.718999999999999773e+01,0.000000000000000000e+00
2.640000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.134023660714285597e+02,3.646999999999999886e+01,0.000000000000000000e+00
2.650000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.061310714285714312e+02,3.634000000000000341e+01,0.000000000000000000e+00
2.660000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.043779464285713630e+02,3.659000000000000341e+01,0.000000000000000000e+00
2.670000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.028251785714286370e+02,3.675999999999999801e+01,0.000000000000000000e+00
2.680000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.007464732142857429e+02,3.664999999999999858e+01,0.000000000000000000e+00
2.690000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.032926785714286098e+02,3.643999999999999773e+01,0.000000000000000000e+00
2.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.083266517857142617e+02,3.597999999999999687e+01,0.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.156981250000000045e+02,3.547999999999999687e+01,0.000000000000000000e+00
2.720000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.168668749999999363e+02,3.496999999999999886e+01,0.000000000000000000e+00
