# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,1.182658959537572407e+01,7.887236994219653070e+02,7.378000000000000114e+01,0.000000000000000000e+00,1.086960000000000036e+03
1.530000000000000000e+02,0.000000000000000000e+00,1.218894508670520338e+01,7.964056358381502605e+02,7.234000000000000341e+01,0.000000000000000000e+00,1.096990000000000009e+03
1.540000000000000000e+02,0.000000000000000000e+00,1.174205202312138496e+01,7.869315028901733058e+02,7.081999999999999318e+01,0.000000000000000000e+00,1.084619999999999891e+03
1.550000000000000000e+02,0.000000000000000000e+00,1.135693641618497196e+01,7.787670520231214368e+02,6.995000000000000284e+01,0.000000000000000000e+00,1.073960000000000036e+03
1.560000000000000000e+02,0.000000000000000000e+00,1.068713872832370271e+01,7.645673410404624519e+02,6.864000000000000057e+01,0.000000000000000000e+00,1.055420000000000073e+03
1.570000000000000000e+02,0.000000000000000000e+00,1.058742774566474409e+01,7.624534682080925450e+02,7.354000000000000625e+01,0.000000000000000000e+00,1.052660000000000082e+03
1.580000000000000000e+02,2.000000000000000000e+00,1.132442196531791723e+01,7.760777456647398367e+02,8.515000000000000568e+01,0.000000000000000000e+00,1.073059999999999945e+03
1.590000000000000000e+02,2.000000000000000000e+00,1.213439306358381664e+01,7.932491329479769320e+02,9.262000000000000455e+01,0.000000000000000000e+00,1.095480000000000018e+03
1.600000000000000000e+02,2.000000000000000000e+00,1.189739884393063818e+01,7.882248554913295493e+02,9.421999999999999886e+01,0.000000000000000000e+00,1.088920000000000073e+03
1.610000000000000000e+02,2.000000000000000000e+00,1.108092485549132888e+01,7.709156069364161112e+02,1.031400000000000006e+02,0.000000000000000000e+00,1.066319999999999936e+03
1.620000000000000000e+02,2.000000000000000000e+00,1.000830924855491766e+01,7.481761560693641968e+02,1.487700000000000102e+02,0.000000000000000000e+00,1.036630000000000109e+03
1.630000000000000000e+02,2.000000000000000000e+00,9.110910404624277703e+00,7.291513005780346930e+02,1.403600000000000136e+02,0.000000000000000000e+00,1.011789999999999964e+03
