# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,1.489974257425743076e+02,1.328116178217821926e+03,4.828000000000000114e+01,1.954459801980198392e+02,1.883140000000000100e+03
1.530000000000000000e+02,0.000000000000000000e+00,1.467606930693069671e+02,1.325219336633663488e+03,4.834000000000000341e+01,1.930128514851485590e+02,1.877630000000000109e+03
1.540000000000000000e+02,0.000000000000000000e+00,1.415443564356435786e+02,1.318463544554455439e+03,4.895000000000000284e+01,1.873384950495049566e+02,1.864779999999999973e+03
1.550000000000000000e+02,0.000000000000000000e+00,1.412196039603960571e+02,1.318042950495049581e+03,4.960999999999999943e+01,1.869852277227722652e+02,1.863980000000000018e+03
1.560000000000000000e+02,0.000000000000000000e+00,1.474223762376237801e+02,1.326076297029703028e+03,5.022999999999999687e+01,1.937326336633663288e+02,1.879259999999999991e+03
1.570000000000000000e+02,0.000000000000000000e+00,1.747137623762376393e+02,1.361421970297029702e+03,5.060999999999999943e+01,2.234203366336633678e+02,1.946490000000000009e+03
1.580000000000000000e+02,0.000000000000000000e+00,2.128559405940594331e+02,1.410820742574257565e+03,5.039000000000000057e+01,2.649115841584158488e+02,2.040450000000000045e+03
1.590000000000000000e+02,0.000000000000000000e+00,3.008516831683167538e+02,1.524785960396039627e+03,4.964999999999999858e+01,3.606337821782177571e+02,2.257219999999999800e+03
1.600000000000000000e+02,0.000000000000000000e+00,4.468446601941747645e+02,1.723815533980582586e+03,4.942000000000000171e+01,5.597669902912621183e+02,2.630000000000000000e+03
1.610000000000000000e+02,0.000000000000000000e+00,5.782484466019417368e+02,2.085036155339806101e+03,4.975999999999999801e+01,1.476797669902912730e+03,3.205940000000000055e+03
1.620000000000000000e+02,0.000000000000000000e+00,7.000250767987065501e+02,2.422457927243330687e+03,4.978000000000000114e+01,2.224170286176232821e+03,3.744440000000000055e+03
1.630000000000000000e+02,0.000000000000000000e+00,7.968583912691997284e+02,2.698960892481810788e+03,4.907000000000000028e+01,2.503429689571544259e+03,4.187260000000000218e+03
1.640000000000000000e+02,0.000000000000000000e+00,8.586950848827809750e+02,2.875532656426838912e+03,4.839999999999999858e+01,2.681761684721099300e+03,4.470039999999999964e+03
1.650000000000000000e+02,0.000000000000000000e+00,8.671905780113178253e+02,2.899791136620857287e+03,4.765999999999999659e+01,2.706261995957962881e+03,4.508890000000000327e+03
1.660000000000000000e+02,0.000000000000000000e+00,8.203133872271625933e+02,2.765935527890056619e+03,4.650000000000000000e+01,2.571071990299110894e+03,4.294520000000000437e+03
1.670000000000000000e+02,0.000000000000000000e+00,7.393448868229587561e+02,2.534733791430880956e+03,4.515999999999999659e+01,2.337565420371867276e+03,3.924250000000000000e+03
1.680000000000000000e+02,0.000000000000000000e+00,6.529693203883495016e+02,2.290439067961165165e+03,4.399000000000000199e+01,1.998253980582524264e+03,3.533440000000000055e+03
1.690000000000000000e+02,0.000000000000000000e+00,5.629780097087378863e+02,2.043058699029126274e+03,4.303000000000000114e+01,1.370229514563107159e+03,3.139010000000000218e+03
1.700000000000000000e+02,0.000000000000000000e+00,4.856972330097087251e+02,1.830618776699029013e+03,4.257999999999999829e+01,8.309083495145630422e+02,2.800289999999999964e+03
1.710000000000000000e+02,0.000000000000000000e+00,4.389729702970296330e+02,1.703669871287128672e+03,4.217999999999999972e+01,5.108827920792078316e+02,2.597469999999999800e+03
1.720000000000000000e+02,0.000000000000000000e+00,3.861844554455445291e+02,1.635302306930693021e+03,4.175000000000000000e+01,4.534591881188118236e+02,2.467429999999999836e+03
1.730000000000000000e+02,0.000000000000000000e+00,3.484969306930693733e+02,1.586492366336633722e+03,4.106000000000000227e+01,4.124625148514851958e+02,2.374590000000000146e+03
1.740000000000000000e+02,0.000000000000000000e+00,3.233854455445545000e+02,1.553969930693069273e+03,4.010000000000000142e+01,3.851461188118811947e+02,2.312730000000000018e+03
1.750000000000000000e+02,0.000000000000000000e+00,2.997150495049505707e+02,1.523313881188118785e+03,3.900999999999999801e+01,3.593973465346534795e+02,2.254420000000000073e+03
1.760000000000000000e+02,0.000000000000000000e+00,2.775953465346534017e+02,1.494666168316831545e+03,3.795000000000000284e+01,3.353354257425741594e+02,2.199929999999999836e+03
1.770000000000000000e+02,0.000000000000000000e+00,2.597177227722771704e+02,1.471512465346534555e+03,3.697999999999999687e+01,3.158880594059405666e+02,2.155889999999999873e+03
1.780000000000000000e+02,0.000000000000000000e+00,2.419902970297029015e+02,1.448553287128712782e+03,3.617000000000000171e+01,2.966040792079206767e+02,2.112219999999999800e+03
1.790000000000000000e+02,0.000000000000000000e+00,2.329418811881187708e+02,1.436834485148514887e+03,3.553000000000000114e+01,2.867611683168315722e+02,2.089929999999999836e+03
1.800000000000000000e+02,0.000000000000000000e+00,2.332463366336633044e+02,1.437228792079207778e+03,3.484000000000000341e+01,2.870923564356435236e+02,2.090679999999999836e+03
1.810000000000000000e+02,0.000000000000000000e+00,2.393516831683167538e+02,1.445135960396039536e+03,3.427000000000000313e+01,2.937337821782177230e+02,2.105719999999999800e+03
1.820000000000000000e+02,0.000000000000000000e+00,2.441539603960396789e+02,1.451355495049504952e+03,3.392000000000000171e+01,2.989577227722772932e+02,2.117550000000000182e+03
1.830000000000000000e+02,0.000000000000000000e+00,2.349675247524752990e+02,1.439457940594059437e+03,3.386999999999999744e+01,2.889646732673267593e+02,2.094920000000000073e+03
1.840000000000000000e+02,0.000000000000000000e+00,2.217135643564356542e+02,1.422292445544554539e+03,4.646000000000000085e+01,2.745469504950494866e+02,2.062269999999999982e+03
1.850000000000000000e+02,0.000000000000000000e+00,2.278148514851486084e+02,1.430194356435643613e+03,7.310999999999999943e+01,2.811839603960396516e+02,2.077300000000000182e+03
1.860000000000000000e+02,0.000000000000000000e+00,2.251600000000001103e+02,1.426756000000000085e+03,8.259000000000000341e+01,2.782960000000001060e+02,2.070760000000000218e+03
1.870000000000000000e+02,0.000000000000000000e+00,1.994436633663366649e+02,1.393450207920792081e+03,7.376999999999999602e+01,2.503216435643564637e+02,2.007410000000000082e+03
1.880000000000000000e+02,0.000000000000000000e+00,1.616587128712871220e+02,1.344514089108910866e+03,6.404999999999999716e+01,2.092189900990098579e+02,1.914329999999999927e+03
1.890000000000000000e+02,0.000000000000000000e+00,1.408014851485148711e+02,1.317501435643564491e+03,5.628999999999999915e+01,1.865303960396039997e+02,1.862950000000000045e+03
1.900000000000000000e+02,0.000000000000000000e+00,1.227696039603960401e+02,1.294147950495049599e+03,5.315999999999999659e+01,1.669152277227722720e+02,1.818529999999999973e+03
1.910000000000000000e+02,0.000000000000000000e+00,1.258425742574257100e+02,1.298127821782178216e+03,5.302000000000000313e+01,1.702580198019801401e+02,1.826099999999999909e+03
1.920000000000000000e+02,0.000000000000000000e+00,1.449623762376238005e+02,1.322890297029703106e+03,4.999000000000000199e+01,1.910566336633663695e+02,1.873200000000000045e+03
1.930000000000000000e+02,0.000000000000000000e+00,1.460421782178217427e+02,1.324288772277227736e+03,4.747999999999999687e+01,1.922312475247524333e+02,1.875859999999999900e+03
1.940000000000000000e+02,0.000000000000000000e+00,1.124911881188119054e+02,1.280836148514851629e+03,4.510999999999999943e+01,1.557343168316832021e+02,1.793210000000000036e+03
1.950000000000000000e+02,0.000000000000000000e+00,8.798049504950492405e+01,1.249091811881188050e+03,4.296999999999999886e+01,1.290714653465346373e+02,1.732829999999999927e+03
1.960000000000000000e+02,0.000000000000000000e+00,7.205950495049501114e+01,1.228472188118811800e+03,4.103999999999999915e+01,1.117525346534653039e+02,1.693609999999999900e+03
1.970000000000000000e+02,0.000000000000000000e+00,6.653871287128711742e+01,1.221322089108910859e+03,3.917000000000000171e+01,1.057469900990099063e+02,1.680009999999999991e+03
1.980000000000000000e+02,0.000000000000000000e+00,5.967425742574253889e+01,1.212431782178217873e+03,3.740999999999999659e+01,9.827980198019798763e+01,1.663099999999999909e+03
1.990000000000000000e+02,0.000000000000000000e+00,4.833633663366339306e+01,1.197747792079208011e+03,3.725000000000000000e+01,8.594635643564359384e+01,1.635170000000000073e+03
2.000000000000000000e+02,0.000000000000000000e+00,2.980599710982659545e+01,1.169887138728323862e+03,3.820000000000000284e+01,6.548783236994219692e+01,1.584630000000000109e+03
2.010000000000000000e+02,0.000000000000000000e+00,2.666329479768786825e+01,1.103261849710982688e+03,3.771999999999999886e+01,5.719109826589595968e+01,1.497640000000000100e+03
2.020000000000000000e+02,0.000000000000000000e+00,2.470231213872832043e+01,1.061689017341040426e+03,3.678000000000000114e+01,5.201410404624276396e+01,1.443359999999999900e+03
2.030000000000000000e+02,0.000000000000000000e+00,2.280997109826589764e+01,1.021571387283237073e+03,3.589000000000000057e+01,4.701832369942196266e+01,1.390980000000000018e+03
2.040000000000000000e+02,0.000000000000000000e+00,2.147507225433525946e+01,9.932715317919073641e+02,3.461999999999999744e+01,4.349419075144508184e+01,1.354029999999999973e+03
2.050000000000000000e+02,0.000000000000000000e+00,2.014378612716763328e+01,9.650482658959538185e+02,3.299000000000000199e+01,3.997959537572254618e+01,1.317180000000000064e+03
2.060000000000000000e+02,0.000000000000000000e+00,1.888258670520231419e+01,9.383108381502888733e+02,3.151000000000000156e+01,3.665002890173410321e+01,1.282269999999999982e+03
2.070000000000000000e+02,0.000000000000000000e+00,1.800289017341040676e+01,9.196612716763006574e+02,3.030000000000000071e+01,3.432763005780347498e+01,1.257920000000000073e+03
2.080000000000000000e+02,0.000000000000000000e+00,1.708742774566474054e+01,9.002534682080924995e+02,2.937000000000000099e+01,3.191080924855490508e+01,1.232579999999999927e+03
2.090000000000000000e+02,0.000000000000000000e+00,1.651770231213872719e+01,8.881752890173410151e+02,2.873000000000000043e+01,3.040673410404623667e+01,1.216809999999999945e+03
2.100000000000000000e+02,0.000000000000000000e+00,1.694364161849710726e+01,8.972052023121386810e+02,2.828999999999999915e+01,3.153121387283236032e+01,1.228599999999999909e+03
2.110000000000000000e+02,0.000000000000000000e+00,1.771278901734104494e+01,9.135111271676300930e+02,2.794000000000000128e+01,3.356176300578035665e+01,1.249890000000000100e+03
2.120000000000000000e+02,0.000000000000000000e+00,1.759790462427746149e+01,9.110755780346821666e+02,2.776000000000000156e+01,3.325846820809248783e+01,1.246710000000000036e+03
2.130000000000000000e+02,0.000000000000000000e+00,1.700180635838150778e+01,8.984382947976878313e+02,2.773000000000000043e+01,3.168476878612716874e+01,1.230210000000000036e+03
2.140000000000000000e+02,0.000000000000000000e+00,1.555708092485549265e+01,8.678101156069363924e+02,2.794999999999999929e+01,2.787069364161849805e+01,1.190220000000000027e+03
2.150000000000000000e+02,0.000000000000000000e+00,1.405599710982659367e+01,8.359871387283237709e+02,2.823000000000000043e+01,2.390783236994220218e+01,1.148670000000000073e+03
2.160000000000000000e+02,0.000000000000000000e+00,1.192774566473988429e+01,7.908682080924854745e+02,2.832999999999999829e+01,1.828924855491329282e+01,1.089759999999999991e+03
2.170000000000000000e+02,0.000000000000000000e+00,1.082406069364161993e+01,7.674700867052023341e+02,2.807999999999999829e+01,0.000000000000000000e+00,1.059210000000000036e+03
2.180000000000000000e+02,0.000000000000000000e+00,1.026192196531792256e+01,7.555527456647399731e+02,2.753999999999999915e+01,0.000000000000000000e+00,1.043650000000000091e+03
2.190000000000000000e+02,0.000000000000000000e+00,1.138114161849711437e+01,7.792802023121388402e+02,2.698000000000000043e+01,0.000000000000000000e+00,1.074630000000000109e+03
2.200000000000000000e+02,0.000000000000000000e+00,1.607947976878612906e+01,8.788849710982659644e+02,2.639999999999999858e+01,2.924982658959537929e+01,1.204680000000000064e+03
2.210000000000000000e+02,0.000000000000000000e+00,1.787608381502890609e+01,9.169729768786128261e+02,2.591000000000000014e+01,3.399286127167630411e+01,1.254410000000000082e+03
2.220000000000000000e+02,0.000000000000000000e+00,1.732550578034682331e+01,9.053007225433526628e+02,2.567000000000000171e+01,3.253933526011561383e+01,1.239170000000000073e+03
2.230000000000000000e+02,2.000000000000000000e+00,1.546459537572254739e+01,8.638494219653180153e+02,2.576000000000000156e+01,2.762653179190752084e+01,1.187660000000000082e+03
2.240000000000000000e+02,2.000000000000000000e+00,1.328070809248555051e+01,8.175510115606937234e+02,2.603000000000000114e+01,2.186106936416185320e+01,1.127210000000000036e+03
2.250000000000000000e+02,2.000000000000000000e+00,9.949060693641619935e+00,7.469200867052022659e+02,2.637999999999999901e+01,1.306552023121387229e+01,1.034990000000000009e+03
2.260000000000000000e+02,2.000000000000000000e+00,8.605491329479766804e+00,7.184364161849711081e+02,2.673000000000000043e+01,0.000000000000000000e+00,9.977999999999999545e+02
2.270000000000000000e+02,2.000000000000000000e+00,7.484465317919074323e+00,6.946706647398843870e+02,2.700000000000000000e+01,0.000000000000000000e+00,9.667699999999999818e+02
2.280000000000000000e+02,2.000000000000000000e+00,5.270953757225433911e+00,6.477442196531792433e+02,2.712999999999999901e+01,0.000000000000000000e+00,9.055000000000000000e+02
2.290000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.333762946428571468e+02,2.696999999999999886e+01,0.000000000000000000e+00,8.876699999999999591e+02
2.300000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.100430357142856792e+02,2.667999999999999972e+01,0.000000000000000000e+00,8.597200000000000273e+02
2.310000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.921695089285714175e+02,2.632999999999999829e+01,0.000000000000000000e+00,8.383099999999999454e+02
2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.720252678571428078e+02,2.596000000000000085e+01,0.000000000000000000e+00,8.141799999999999500e+02
2.330000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.559466071428571468e+02,2.582999999999999829e+01,0.000000000000000000e+00,7.949199999999999591e+02
2.340000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.485250446428572104e+02,2.705999999999999872e+01,0.000000000000000000e+00,7.860299999999999727e+02
2.350000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.426145089285714675e+02,2.983999999999999986e+01,0.000000000000000000e+00,7.789500000000000455e+02
2.360000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.451106250000000273e+02,3.058999999999999986e+01,0.000000000000000000e+00,7.819400000000000546e+02
2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.521565178571429442e+02,3.026000000000000156e+01,0.000000000000000000e+00,7.903799999999999955e+02
2.380000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.576579910714285688e+02,2.966000000000000014e+01,0.000000000000000000e+00,7.969700000000000273e+02
2.390000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.660062053571429033e+02,2.930999999999999872e+01,0.000000000000000000e+00,8.069700000000000273e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.920943750000000136e+02,2.876999999999999957e+01,0.000000000000000000e+00,8.382200000000000273e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.956647398843931462e+00,6.622809248554913211e+02,2.810999999999999943e+01,0.000000000000000000e+00,9.244800000000000182e+02
2.420000000000000000e+02,2.000000000000000000e+00,9.300216763005778375e+00,7.331645953757224561e+02,2.758999999999999986e+01,0.000000000000000000e+00,1.017029999999999973e+03
2.430000000000000000e+02,2.000000000000000000e+00,1.062066473988438986e+01,7.611580924855491048e+02,2.732999999999999829e+01,0.000000000000000000e+00,1.053579999999999927e+03
2.440000000000000000e+02,2.000000000000000000e+00,1.015606936416185135e+01,7.513086705202312032e+02,2.737999999999999901e+01,0.000000000000000000e+00,1.040720000000000027e+03
2.450000000000000000e+02,2.000000000000000000e+00,8.624638728323700931e+00,7.188423410404624292e+02,2.753000000000000114e+01,0.000000000000000000e+00,9.983300000000000409e+02
2.460000000000000000e+02,2.000000000000000000e+00,6.603323699421965287e+00,6.759904624277456833e+02,2.755999999999999872e+01,0.000000000000000000e+00,9.423799999999999955e+02
2.470000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.399129464285714448e+02,2.737000000000000099e+01,0.000000000000000000e+00,8.955000000000000000e+02
2.480000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.044413839285714403e+02,2.760999999999999943e+01,0.000000000000000000e+00,8.530099999999999909e+02
2.490000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.917437499999999773e+02,2.787999999999999901e+01,0.000000000000000000e+00,8.377999999999999545e+02
