# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.270000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.499290624999999864e+02,4.375999999999999801e+01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+00,2.023164739884392915e+01,6.692773121387283481e+02,4.321999999999999886e+01,0.000000000000000000e+00
2.290000000000000000e+02,2.000000000000000000e+00,2.104190751445086605e+01,7.122210982658959892e+02,4.246999999999999886e+01,0.000000000000000000e+00
2.300000000000000000e+02,2.000000000000000000e+00,2.090939306358381344e+01,7.051978323699421480e+02,4.168999999999999773e+01,0.000000000000000000e+00
2.310000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.511979910714285325e+02,4.050000000000000000e+01,0.000000000000000000e+00
2.320000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.199923660714284779e+02,3.889000000000000057e+01,0.000000000000000000e+00
2.330000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.962834374999999909e+02,3.727000000000000313e+01,0.000000000000000000e+00
2.340000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.782596428571428078e+02,3.590999999999999659e+01,0.000000000000000000e+00
2.350000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.670479910714285552e+02,3.515999999999999659e+01,0.000000000000000000e+00
2.360000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.636920089285714539e+02,3.503999999999999915e+01,0.000000000000000000e+00
2.370000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.711970535714285688e+02,3.511999999999999744e+01,0.000000000000000000e+00
2.380000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.743860714285714266e+02,3.497999999999999687e+01,0.000000000000000000e+00
2.390000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.681416071428570831e+02,3.468999999999999773e+01,0.000000000000000000e+00
2.400000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.571136160714286234e+02,3.429999999999999716e+01,0.000000000000000000e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.452674999999999272e+02,3.385000000000000142e+01,0.000000000000000000e+00
2.420000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.457183035714285779e+02,6.943000000000000682e+01,0.000000000000000000e+00
2.430000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.790777678571428169e+02,1.174099999999999966e+02,0.000000000000000000e+00
2.440000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.892625892857142844e+02,9.442000000000000171e+01,0.000000000000000000e+00
2.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.784433035714284870e+02,7.084000000000000341e+01,0.000000000000000000e+00
2.460000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.789525446428572195e+02,5.903000000000000114e+01,0.000000000000000000e+00
2.470000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.950812946428571877e+02,5.132000000000000028e+01,0.000000000000000000e+00
2.480000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.298766517857143299e+02,4.586999999999999744e+01,0.000000000000000000e+00
2.490000000000000000e+02,2.000000000000000000e+00,2.077630057803468233e+01,6.981439306358381600e+02,4.232000000000000028e+01,0.000000000000000000e+00
2.500000000000000000e+02,2.000000000000000000e+00,2.443627167630057784e+01,8.921223988439305685e+02,3.992999999999999972e+01,2.927939306358381444e+01
2.510000000000000000e+02,2.000000000000000000e+00,2.623800578034682118e+01,9.876143063583815547e+02,3.832999999999999829e+01,4.117083815028902194e+01
2.520000000000000000e+02,2.000000000000000000e+00,2.626488439306358202e+01,9.890388728323698615e+02,3.740999999999999659e+01,4.134823699421964704e+01
2.530000000000000000e+02,2.000000000000000000e+00,2.573468208092485554e+01,9.609381502890173579e+02,3.803999999999999915e+01,3.784890173410403946e+01
2.540000000000000000e+02,2.000000000000000000e+00,2.534812138728323561e+01,9.404504335260114658e+02,3.904999999999999716e+01,3.529760115606935500e+01
2.550000000000000000e+02,0.000000000000000000e+00,2.469841040462427983e+01,9.080157514450868348e+02,3.871000000000000085e+01,3.100950867052024051e+01
2.560000000000000000e+02,0.000000000000000000e+00,2.402297687861271669e+01,8.722177745664740769e+02,3.724000000000000199e+01,2.655164739884394010e+01
2.570000000000000000e+02,0.000000000000000000e+00,2.323930635838150494e+01,8.306832369942196692e+02,3.600999999999999801e+01,2.137942196531792405e+01
2.580000000000000000e+02,0.000000000000000000e+00,2.302832369942196422e+01,8.195011560693641286e+02,3.502000000000000313e+01,1.998693641618496386e+01
2.590000000000000000e+02,0.000000000000000000e+00,2.293381502890173351e+01,8.144921965317919330e+02,3.431000000000000227e+01,1.936317919075144189e+01
2.600000000000000000e+02,0.000000000000000000e+00,2.258179190751445020e+01,7.958349710982658962e+02,3.371000000000000085e+01,1.703982658959538199e+01
2.610000000000000000e+02,0.000000000000000000e+00,2.228049132947976929e+01,7.798660404624276907e+02,3.304999999999999716e+01,0.000000000000000000e+00
2.620000000000000000e+02,2.000000000000000000e+00,2.196806358381503088e+01,7.613073699421966012e+02,3.242000000000000171e+01,0.000000000000000000e+00
2.630000000000000000e+02,2.000000000000000000e+00,2.179812138728323490e+01,7.523004335260114885e+02,3.187999999999999901e+01,0.000000000000000000e+00
2.640000000000000000e+02,2.000000000000000000e+00,2.132456647398844041e+01,7.272020231213872421e+02,3.141000000000000014e+01,0.000000000000000000e+00
2.650000000000000000e+02,2.000000000000000000e+00,2.084956647398843899e+01,7.020270231213872876e+02,3.096000000000000085e+01,0.000000000000000000e+00
2.660000000000000000e+02,2.000000000000000000e+00,2.029349710982658905e+01,6.725553468208091772e+02,3.053999999999999915e+01,0.000000000000000000e+00
2.670000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.484430803571428896e+02,3.014999999999999858e+01,0.000000000000000000e+00
2.680000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.349941071428571604e+02,2.980999999999999872e+01,0.000000000000000000e+00
2.690000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.223716071428571013e+02,2.955999999999999872e+01,0.000000000000000000e+00
2.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.140233928571428805e+02,2.946000000000000085e+01,0.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.057002232142856428e+02,2.962999999999999901e+01,0.000000000000000000e+00
2.720000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.987044196428571468e+02,3.000000000000000000e+01,0.000000000000000000e+00
