# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.693085267857143208e+02,4.354999999999999716e+01,0.000000000000000000e+00,8.085299999999999727e+02
2.140000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.645834374999999454e+02,4.279999999999999716e+01,0.000000000000000000e+00,8.028700000000000045e+02
2.150000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.624963839285715039e+02,4.224000000000000199e+01,0.000000000000000000e+00,8.003700000000000045e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.538142410714285688e+02,4.190999999999999659e+01,0.000000000000000000e+00,7.899700000000000273e+02
2.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.475697767857143390e+02,4.167999999999999972e+01,0.000000000000000000e+00,7.824900000000000091e+02
2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.427361607142856883e+02,4.154999999999999716e+01,0.000000000000000000e+00,7.767000000000000455e+02
2.190000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.479740624999999454e+02,4.157999999999999829e+01,0.000000000000000000e+00,7.853700000000000045e+02
2.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.359776785714285552e+02,4.143999999999999773e+01,0.000000000000000000e+00,7.710000000000000000e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.276879017857143026e+02,4.121999999999999886e+01,0.000000000000000000e+00,7.610700000000000500e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.125108482142857156e+02,4.084000000000000341e+01,0.000000000000000000e+00,7.428899999999999864e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.021256696428572468e+02,4.050999999999999801e+01,0.000000000000000000e+00,7.304500000000000455e+02
2.240000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.884930357142857247e+02,4.046000000000000085e+01,0.000000000000000000e+00,7.141200000000000045e+02
2.250000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.900708482142856610e+02,4.042999999999999972e+01,0.000000000000000000e+00,7.160099999999999909e+02
2.260000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.945621874999999363e+02,4.017000000000000171e+01,0.000000000000000000e+00,7.213899999999999864e+02
2.270000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.017750446428570967e+02,3.978000000000000114e+01,0.000000000000000000e+00,7.300299999999999727e+02
2.280000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.113254017857143481e+02,3.953000000000000114e+01,0.000000000000000000e+00,7.414700000000000273e+02
2.290000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.121184821428571468e+02,3.939999999999999858e+01,0.000000000000000000e+00,7.424199999999999591e+02
2.300000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.156998660714285734e+02,3.928999999999999915e+01,0.000000000000000000e+00,7.467100000000000364e+02
2.310000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.217523214285714630e+02,3.934000000000000341e+01,0.000000000000000000e+00,7.539600000000000364e+02
2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.288399553571429124e+02,4.003999999999999915e+01,0.000000000000000000e+00,7.624500000000000455e+02
2.330000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.334732142857142208e+02,4.320000000000000284e+01,0.000000000000000000e+00,7.680000000000000000e+02
2.340000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.309186607142858065e+02,4.603999999999999915e+01,0.000000000000000000e+00,7.649400000000000546e+02
2.350000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.368959821428571786e+02,4.581000000000000227e+01,0.000000000000000000e+00,7.721000000000000227e+02
2.360000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.629507589285714175e+02,4.534000000000000341e+01,0.000000000000000000e+00,8.033099999999999454e+02
2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.052094196428571422e+02,5.443999999999999773e+01,0.000000000000000000e+00,8.539299999999999500e+02
2.380000000000000000e+02,2.000000000000000000e+00,6.695809248554915882e+00,6.779511560693641741e+02,6.670999999999999375e+01,0.000000000000000000e+00,9.449400000000000546e+02
2.390000000000000000e+02,2.000000000000000000e+00,9.785043352601157096e+00,7.434429190751445731e+02,6.571999999999999886e+01,0.000000000000000000e+00,1.030450000000000045e+03
2.400000000000000000e+02,2.000000000000000000e+00,1.037030346820809612e+01,7.558504335260116704e+02,6.099000000000000199e+01,0.000000000000000000e+00,1.046650000000000091e+03
2.410000000000000000e+02,2.000000000000000000e+00,9.335260115606935472e+00,7.339075144508670974e+02,5.646999999999999886e+01,0.000000000000000000e+00,1.018000000000000000e+03
2.420000000000000000e+02,2.000000000000000000e+00,7.916546242774566977e+00,7.038307803468208022e+02,5.184000000000000341e+01,0.000000000000000000e+00,9.787300000000000182e+02
2.430000000000000000e+02,2.000000000000000000e+00,7.128251445086704052e+00,6.871189306358380691e+02,4.765999999999999659e+01,0.000000000000000000e+00,9.569099999999999682e+02
