# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,2.180744219653179528e+01,1.000317774566473872e+03,3.857999999999999829e+01,4.437164739884392617e+01,1.363230000000000018e+03
2.350000000000000000e+02,0.000000000000000000e+00,1.998518786127167601e+01,9.616859826589595741e+02,3.834000000000000341e+01,3.956089595375721757e+01,1.312789999999999964e+03
2.360000000000000000e+02,0.000000000000000000e+00,1.776770231213873075e+01,9.146752890173411288e+02,3.827000000000000313e+01,3.370673410404624804e+01,1.251410000000000082e+03
2.370000000000000000e+02,0.000000000000000000e+00,1.632839595375722297e+01,8.841619942196531383e+02,3.822999999999999687e+01,2.990696531791906665e+01,1.211569999999999936e+03
2.380000000000000000e+02,0.000000000000000000e+00,1.447543352601156030e+01,8.448791907514450941e+02,3.807999999999999829e+01,2.501514450867051664e+01,1.160279999999999973e+03
2.390000000000000000e+02,0.000000000000000000e+00,1.214776011560693370e+01,7.955325144508669837e+02,3.785000000000000142e+01,1.887008670520230069e+01,1.095849999999999909e+03
2.400000000000000000e+02,0.000000000000000000e+00,1.099963872832369738e+01,7.711923410404623382e+02,3.757999999999999829e+01,0.000000000000000000e+00,1.064069999999999936e+03
2.410000000000000000e+02,0.000000000000000000e+00,1.062247109826590119e+01,7.631963872832370726e+02,3.739999999999999858e+01,0.000000000000000000e+00,1.053630000000000109e+03
2.420000000000000000e+02,0.000000000000000000e+00,1.148663294797687762e+01,7.815166184971097891e+02,3.753999999999999915e+01,0.000000000000000000e+00,1.077549999999999955e+03
2.430000000000000000e+02,0.000000000000000000e+00,1.404371387283236849e+01,8.357267341040461588e+02,3.764000000000000057e+01,2.387540462427744714e+01,1.148329999999999927e+03
