# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.680000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,9.574309872500000438e+02,1.162000000000000028e+02,0.000000000000000000e+00
1.690000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,9.397764710999999807e+02,1.147900000000000063e+02,0.000000000000000000e+00
1.700000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,9.016199583500000472e+02,1.123599999999999994e+02,0.000000000000000000e+00
1.710000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,8.569780458999998700e+02,1.075199999999999960e+02,0.000000000000000000e+00
1.720000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,8.205639711000000034e+02,1.034099999999999966e+02,0.000000000000000000e+00
1.730000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,7.891650204000000031e+02,1.008100000000000023e+02,0.000000000000000000e+00
1.740000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,7.602140229499999577e+02,9.812999999999999545e+01,0.000000000000000000e+00
1.750000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,7.281265228649999699e+02,9.450000000000000000e+01,0.000000000000000000e+00
1.760000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,7.006799896300000228e+02,8.993000000000000682e+01,0.000000000000000000e+00
1.770000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.782315124099999366e+02,8.545000000000000284e+01,0.000000000000000000e+00
1.780000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.554259979599999042e+02,8.179000000000000625e+01,0.000000000000000000e+00
1.790000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.309204834250000431e+02,8.201999999999999602e+01,0.000000000000000000e+00
1.800000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.209670165750000024e+02,9.354000000000000625e+01,0.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.061940124099999139e+02,1.438300000000000125e+02,0.000000000000000000e+00
1.820000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.992325103699998863e+02,1.975699999999999932e+02,0.000000000000000000e+00
1.830000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.942089813000000049e+02,2.447100000000000080e+02,0.000000000000000000e+00
1.840000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.853859771349999619e+02,2.666499999999999773e+02,0.000000000000000000e+00
1.850000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.696950103699999772e+02,2.307100000000000080e+02,0.000000000000000000e+00
1.860000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.595119750949999116e+02,1.971699999999999875e+02,0.000000000000000000e+00
1.870000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.540464812999999822e+02,1.689099999999999966e+02,0.000000000000000000e+00
1.880000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.489039916699999822e+02,1.451200000000000045e+02,0.000000000000000000e+00
1.890000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.485470062050000024e+02,1.272099999999999937e+02,0.000000000000000000e+00
1.900000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.464815124099999366e+02,1.146599999999999966e+02,0.000000000000000000e+00
1.910000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.446285186999999723e+02,1.051200000000000045e+02,0.000000000000000000e+00
1.920000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.438039916699999594e+02,9.700000000000000000e+01,0.000000000000000000e+00
1.930000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.416450103699999090e+02,8.978000000000000114e+01,0.000000000000000000e+00
1.940000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.368849792600000228e+02,8.359999999999999432e+01,0.000000000000000000e+00
1.950000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.318954834249999521e+02,7.862999999999999545e+01,0.000000000000000000e+00
1.960000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.316065124099999366e+02,7.481999999999999318e+01,0.000000000000000000e+00
1.970000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.383555145349999975e+02,7.206000000000000227e+01,0.000000000000000000e+00
1.980000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.835329834249999976e+02,6.990999999999999659e+01,0.000000000000000000e+00
1.990000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.580950103699999545e+02,6.770000000000000284e+01,0.000000000000000000e+00
2.000000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.933785186999999723e+02,6.532999999999999829e+01,0.000000000000000000e+00
2.010000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.887884979599999724e+02,6.328999999999999915e+01,0.000000000000000000e+00
2.020000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.627869750950000025e+02,6.171000000000000085e+01,0.000000000000000000e+00
2.030000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.418769958350000024e+02,6.121000000000000085e+01,0.000000000000000000e+00
2.040000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.275630249050000202e+02,6.762999999999999545e+01,0.000000000000000000e+00
2.050000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.155865020400000276e+02,7.618999999999999773e+01,0.000000000000000000e+00
2.060000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.112769958349999797e+02,7.934999999999999432e+01,0.000000000000000000e+00
2.070000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.174140228649999926e+02,7.768999999999999773e+01,0.000000000000000000e+00
2.080000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.009579834249999521e+02,7.440000000000000568e+01,0.000000000000000000e+00
2.090000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.854795165749999342e+02,7.159000000000000341e+01,0.000000000000000000e+00
2.100000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.691170165749999796e+02,7.062000000000000455e+01,0.000000000000000000e+00
2.110000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.675359771349999392e+02,7.304000000000000625e+01,0.000000000000000000e+00
2.120000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.653430145349999520e+02,7.837999999999999545e+01,0.000000000000000000e+00
2.130000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.753900207399999545e+02,8.581000000000000227e+01,0.000000000000000000e+00
2.140000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.981359771349999619e+02,9.293999999999999773e+01,0.000000000000000000e+00
2.150000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.179240020400000049e+02,9.610999999999999943e+01,0.000000000000000000e+00
2.160000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.136230041649999976e+02,9.562000000000000455e+01,0.000000000000000000e+00
2.170000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.874345062050000479e+02,9.010999999999999943e+01,0.000000000000000000e+00
2.180000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.668049896300000228e+02,9.764000000000000057e+01,0.000000000000000000e+00
2.190000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.477650207399999545e+02,1.012399999999999949e+02,0.000000000000000000e+00
2.200000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.337484771350000301e+02,9.539000000000000057e+01,0.000000000000000000e+00
2.210000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.178704834249999749e+02,9.003000000000000114e+01,0.000000000000000000e+00
2.220000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.154990020400000503e+02,8.248000000000000398e+01,0.000000000000000000e+00
2.230000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.107305145349999975e+02,7.632999999999999829e+01,0.000000000000000000e+00
2.240000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.179470062049999797e+02,7.117000000000000171e+01,0.000000000000000000e+00
2.250000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.145724792600000228e+02,7.410999999999999943e+01,0.000000000000000000e+00
2.260000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.122859771349999392e+02,8.634999999999999432e+01,0.000000000000000000e+00
2.270000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.047124999999999773e+02,1.268100000000000023e+02,0.000000000000000000e+00
2.280000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.092599792600000228e+02,1.732599999999999909e+02,0.000000000000000000e+00
2.290000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.109684875899999952e+02,1.823300000000000125e+02,0.000000000000000000e+00
2.300000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.137990020400000049e+02,1.624699999999999989e+02,0.000000000000000000e+00
2.310000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.318615020400000049e+02,1.371500000000000057e+02,0.000000000000000000e+00
2.320000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.554575103699999090e+02,1.187300000000000040e+02,0.000000000000000000e+00
2.330000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.946509979599999269e+02,1.050999999999999943e+02,0.000000000000000000e+00
2.340000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.286765228649999244e+02,9.454000000000000625e+01,0.000000000000000000e+00
2.350000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.502579834250000204e+02,8.596999999999999886e+01,0.000000000000000000e+00
2.360000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,7.052529937949999521e+02,7.948000000000000398e+01,0.000000000000000000e+00
2.370000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.996174896300000228e+02,7.445000000000000284e+01,0.000000000000000000e+00
2.380000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.786565124100000048e+02,6.993999999999999773e+01,0.000000000000000000e+00
2.390000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.274779937949999749e+02,9.026000000000000512e+01,0.000000000000000000e+00
2.400000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.045789916699999367e+02,1.129200000000000017e+02,0.000000000000000000e+00
2.410000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.844595062050000251e+02,1.160699999999999932e+02,0.000000000000000000e+00
2.420000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.690150207399999545e+02,1.125799999999999983e+02,0.000000000000000000e+00
2.430000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.582880249050000430e+02,1.002300000000000040e+02,0.000000000000000000e+00
2.440000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.532984771349999846e+02,8.810999999999999943e+01,0.000000000000000000e+00
2.450000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.452660187000000178e+02,8.890999999999999659e+01,0.000000000000000000e+00
2.460000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.420869750949999570e+02,1.130000000000000000e+02,0.000000000000000000e+00
2.470000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.391035186999999951e+02,1.709399999999999977e+02,0.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.252994750949999343e+02,2.133899999999999864e+02,0.000000000000000000e+00
2.490000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.119035186999999496e+02,1.941800000000000068e+02,0.000000000000000000e+00
2.500000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.020180145349999066e+02,1.698799999999999955e+02,0.000000000000000000e+00
2.510000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.050609771350000301e+02,1.748100000000000023e+02,0.000000000000000000e+00
2.520000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.099315124099999821e+02,2.446399999999999864e+02,0.000000000000000000e+00
2.530000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.128724792599999773e+02,2.528600000000000136e+02,0.000000000000000000e+00
2.540000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.170119750949999116e+02,2.039199999999999875e+02,0.000000000000000000e+00
2.550000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.266085083300000633e+02,1.617800000000000011e+02,0.000000000000000000e+00
2.560000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.394690124100000048e+02,1.332299999999999898e+02,0.000000000000000000e+00
2.570000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.666859771350000301e+02,1.131400000000000006e+02,0.000000000000000000e+00
2.580000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.945744750949999116e+02,1.002900000000000063e+02,0.000000000000000000e+00
2.590000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.119315124099999821e+02,9.334000000000000341e+01,0.000000000000000000e+00
2.600000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.413670165749999796e+02,9.009999999999999432e+01,0.000000000000000000e+00
2.610000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.440615020400000503e+02,8.826999999999999602e+01,0.000000000000000000e+00
2.620000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.441634979599999724e+02,8.654000000000000625e+01,0.000000000000000000e+00
2.630000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.291779937949999066e+02,8.279000000000000625e+01,0.000000000000000000e+00
2.640000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.119825103699998863e+02,7.762999999999999545e+01,0.000000000000000000e+00
2.650000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.007200103699999545e+02,7.290000000000000568e+01,0.000000000000000000e+00
2.660000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.898994750949999570e+02,6.946999999999999886e+01,0.000000000000000000e+00
2.670000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.821474792599999546e+02,6.695000000000000284e+01,0.000000000000000000e+00
2.680000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.723045165749999796e+02,6.504999999999999716e+01,0.000000000000000000e+00
2.690000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.610335083300000178e+02,6.390999999999999659e+01,0.000000000000000000e+00
2.700000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,5.612799896300000455e+02,6.296000000000000085e+01,0.000000000000000000e+00
2.710000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,6.201680145349999975e+02,6.192000000000000171e+01,0.000000000000000000e+00
2.720000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+01,8.104065127499999335e+02,6.072999999999999687e+01,0.000000000000000000e+00
