# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,8.710982658959538938e+00,7.226728323699421708e+02,4.078000000000000114e+01,0.000000000000000000e+00,1.000720000000000027e+03
2.140000000000000000e+02,0.000000000000000000e+00,7.234465317919076099e+00,6.913706647398844325e+02,3.995000000000000284e+01,0.000000000000000000e+00,9.598500000000000227e+02
2.150000000000000000e+02,0.000000000000000000e+00,5.852962427745665330e+00,6.620828034682081125e+02,3.907999999999999829e+01,0.000000000000000000e+00,9.216100000000000136e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.223627167630059631e+00,6.487408959537572173e+02,3.804999999999999716e+01,0.000000000000000000e+00,9.041900000000000546e+02
2.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,6.397674553571428078e+02,3.704999999999999716e+01,0.000000000000000000e+00,8.929299999999999500e+02
2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,6.329720089285714266e+02,3.611999999999999744e+01,0.000000000000000000e+00,8.847899999999999636e+02
2.190000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.135242410714286052e+02,3.531000000000000227e+01,0.000000000000000000e+00,8.638899999999999864e+02
2.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.012440178571428078e+02,3.485000000000000142e+01,0.000000000000000000e+00,8.491799999999999500e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.735362946428572286e+02,3.465999999999999659e+01,0.000000000000000000e+00,8.159900000000000091e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.576830357142857792e+02,3.468999999999999773e+01,0.000000000000000000e+00,7.970000000000000000e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.411285267857142571e+02,3.814999999999999858e+01,0.000000000000000000e+00,7.771699999999999591e+02
2.240000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.393002678571428987e+02,4.206000000000000227e+01,0.000000000000000000e+00,7.749800000000000182e+02
2.250000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.420134375000000091e+02,4.035000000000000142e+01,0.000000000000000000e+00,7.782300000000000182e+02
2.260000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.474898660714285370e+02,3.839000000000000057e+01,0.000000000000000000e+00,7.847899999999999636e+02
2.270000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.385238839285714221e+02,3.692999999999999972e+01,0.000000000000000000e+00,7.740499999999999545e+02
2.280000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.238310267857143572e+02,3.589999999999999858e+01,0.000000000000000000e+00,7.564500000000000455e+02
2.290000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.118095982142856428e+02,3.514000000000000057e+01,0.000000000000000000e+00,7.420499999999999545e+02
2.300000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.950046428571428123e+02,3.460999999999999943e+01,0.000000000000000000e+00,7.219199999999999591e+02
2.310000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.814721875000000182e+02,3.421000000000000085e+01,0.000000000000000000e+00,7.057100000000000364e+02
2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.653768303571428078e+02,3.385999999999999943e+01,0.000000000000000000e+00,6.864299999999999500e+02
2.330000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.522116964285713721e+02,3.346000000000000085e+01,0.000000000000000000e+00,6.706599999999999682e+02
2.340000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.429451785714285279e+02,3.307000000000000028e+01,0.000000000000000000e+00,6.595599999999999454e+02
2.350000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.337704910714286370e+02,3.360999999999999943e+01,0.000000000000000000e+00,6.485700000000000500e+02
2.360000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.325850446428571558e+02,4.324000000000000199e+01,0.000000000000000000e+00,6.471499999999999773e+02
2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.453661607142857974e+02,5.307999999999999829e+01,0.000000000000000000e+00,6.624600000000000364e+02
2.380000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.628890625000000227e+02,5.060999999999999943e+01,0.000000000000000000e+00,6.834500000000000455e+02
2.390000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.738168749999999818e+02,4.960000000000000142e+01,0.000000000000000000e+00,6.965399999999999636e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.885681696428571286e+02,4.982999999999999829e+01,0.000000000000000000e+00,7.142100000000000364e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.281387053571429533e+02,4.743999999999999773e+01,0.000000000000000000e+00,7.616100000000000136e+02
2.420000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.797891071428571195e+02,4.557999999999999829e+01,0.000000000000000000e+00,8.234800000000000182e+02
2.430000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.074049999999999727e+02,4.403000000000000114e+01,0.000000000000000000e+00,8.565599999999999454e+02
2.440000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.223900446428572195e+02,4.753999999999999915e+01,0.000000000000000000e+00,8.745099999999999909e+02
2.450000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.296613392857143481e+02,5.199000000000000199e+01,0.000000000000000000e+00,8.832200000000000273e+02
2.460000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.203196874999999864e+02,5.042999999999999972e+01,0.000000000000000000e+00,8.720299999999999727e+02
2.470000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.031390625000000227e+02,4.900000000000000000e+01,0.000000000000000000e+00,8.514500000000000455e+02
2.480000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.789459375000000136e+02,4.713000000000000256e+01,0.000000000000000000e+00,8.224700000000000273e+02
2.490000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.637605357142856519e+02,4.421000000000000085e+01,0.000000000000000000e+00,8.042799999999999727e+02
2.500000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.499692857142856610e+02,4.160999999999999943e+01,0.000000000000000000e+00,7.877599999999999909e+02
2.510000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.355936607142857611e+02,3.950999999999999801e+01,0.000000000000000000e+00,7.705399999999999636e+02
2.520000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.228459374999999909e+02,3.811999999999999744e+01,0.000000000000000000e+00,7.552699999999999818e+02
