# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,1.197398843930635692e+01,7.918485549132947199e+02,4.435999999999999943e+01,1.841132947976878143e+01,1.091039999999999964e+03
2.140000000000000000e+02,0.000000000000000000e+00,1.303937861271676191e+01,8.144348265895953318e+02,4.345000000000000284e+01,2.122395953757224873e+01,1.120529999999999973e+03
2.150000000000000000e+02,0.000000000000000000e+00,1.512247109826589941e+01,8.585963872832370498e+02,4.346999999999999886e+01,2.672332369942196806e+01,1.178190000000000055e+03
2.160000000000000000e+02,0.000000000000000000e+00,1.776517341040462128e+01,9.146216763005779740e+02,4.342999999999999972e+01,3.370005780346819790e+01,1.251339999999999918e+03
2.170000000000000000e+02,0.000000000000000000e+00,1.739197976878612906e+01,9.067099710982658962e+02,4.361999999999999744e+01,3.271482658959537559e+01,1.241009999999999991e+03
2.180000000000000000e+02,0.000000000000000000e+00,1.492377167630058032e+01,8.543839595375723093e+02,4.375999999999999801e+01,2.619875722543352836e+01,1.172690000000000055e+03
2.190000000000000000e+02,0.000000000000000000e+00,1.081322254335260524e+01,7.672403179190752098e+02,4.297999999999999687e+01,1.534690751445087464e+01,1.058910000000000082e+03
2.200000000000000000e+02,0.000000000000000000e+00,8.557442196531793499e+00,7.194177745664740087e+02,4.143999999999999773e+01,0.000000000000000000e+00,9.964700000000000273e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.832369942196530488e+00,6.596462427745664172e+02,4.031000000000000227e+01,0.000000000000000000e+00,9.210399999999999636e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.376422321428572104e+02,3.985999999999999943e+01,0.000000000000000000e+00,8.927799999999999727e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.224067410714285415e+02,4.014999999999999858e+01,0.000000000000000000e+00,8.745299999999999727e+02
2.240000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.198939285714285461e+02,4.054999999999999716e+01,0.000000000000000000e+00,8.715199999999999818e+02
2.250000000000000000e+02,2.000000000000000000e+00,5.443641618497109036e+00,6.514052023121387265e+02,4.072999999999999687e+01,0.000000000000000000e+00,9.102799999999999727e+02
2.260000000000000000e+02,2.000000000000000000e+00,7.438222543352601690e+00,6.936903179190751416e+02,4.020000000000000284e+01,0.000000000000000000e+00,9.654900000000000091e+02
2.270000000000000000e+02,2.000000000000000000e+00,7.386921965317920780e+00,6.926027456647399276e+02,3.936999999999999744e+01,0.000000000000000000e+00,9.640700000000000500e+02
2.280000000000000000e+02,2.000000000000000000e+00,1.200036127167630085e+01,7.904076589595375708e+02,3.860999999999999943e+01,0.000000000000000000e+00,1.091769999999999982e+03
2.290000000000000000e+02,2.000000000000000000e+00,2.503432080924855541e+01,1.066727601156069341e+03,4.178000000000000114e+01,5.289060693641617661e+01,1.452549999999999955e+03
2.300000000000000000e+02,2.000000000000000000e+00,8.572346534653465255e+01,1.244168683168316875e+03,4.671000000000000085e+01,1.266162574257425604e+02,1.727269999999999982e+03
2.310000000000000000e+02,2.000000000000000000e+00,1.024847524752475039e+02,1.265876594059405988e+03,4.617000000000000171e+01,1.448492673267326438e+02,1.768559999999999945e+03
2.320000000000000000e+02,2.000000000000000000e+00,5.888673267326736038e+01,1.209411841584158537e+03,4.453999999999999915e+01,9.742312871287131770e+01,1.661160000000000082e+03
2.330000000000000000e+02,2.000000000000000000e+00,2.778793352601156030e+01,1.125104190751445003e+03,4.284000000000000341e+01,6.016014450867051266e+01,1.528769999999999982e+03
2.340000000000000000e+02,0.000000000000000000e+00,2.339523121387283666e+01,1.033978901734104056e+03,4.449000000000000199e+01,4.856341040462427827e+01,1.407180000000000064e+03
2.350000000000000000e+02,0.000000000000000000e+00,2.149241329479768936e+01,9.936391618497109448e+02,4.911999999999999744e+01,4.353997109826589451e+01,1.354509999999999991e+03
2.360000000000000000e+02,0.000000000000000000e+00,2.111849710982659545e+01,9.857121387283236800e+02,4.953000000000000114e+01,4.255283236994220175e+01,1.344160000000000082e+03
2.370000000000000000e+02,0.000000000000000000e+00,2.218208092485549088e+01,1.008260115606936324e+03,4.946999999999999886e+01,4.536069364161848227e+01,1.373599999999999909e+03
2.380000000000000000e+02,0.000000000000000000e+00,2.258200867052023497e+01,1.016738583815028960e+03,4.964999999999999858e+01,4.641650289017341180e+01,1.384670000000000073e+03
2.390000000000000000e+02,0.000000000000000000e+00,2.292991329479768936e+01,1.024114161849710854e+03,4.739000000000000057e+01,4.733497109826588911e+01,1.394299999999999955e+03
2.400000000000000000e+02,0.000000000000000000e+00,2.768352601156069781e+01,1.124890751445086835e+03,4.488000000000000256e+01,5.988450867052024051e+01,1.525880000000000109e+03
2.410000000000000000e+02,0.000000000000000000e+00,1.357272277227722839e+02,1.310929653465346519e+03,4.265999999999999659e+01,1.810105940594059462e+02,1.850450000000000045e+03
2.420000000000000000e+02,0.000000000000000000e+00,2.459603960396039781e+02,1.453695049504950475e+03,4.078000000000000114e+01,3.009227722772277502e+02,2.122000000000000000e+03
2.430000000000000000e+02,0.000000000000000000e+00,2.921645544554456251e+02,1.513535069306930836e+03,3.938000000000000256e+01,3.511838811881189031e+02,2.235820000000000164e+03
