# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,2.166799132947976503e+01,9.973614161849709490e+02,7.679999999999999716e+01,4.400349710982657570e+01,1.359369999999999891e+03
2.350000000000000000e+02,0.000000000000000000e+00,2.336994219653179528e+01,1.033442774566473872e+03,9.970000000000000284e+01,4.849664739884392617e+01,1.406480000000000018e+03
2.360000000000000000e+02,0.000000000000000000e+00,2.370447976878612906e+01,1.040534971098265942e+03,1.078400000000000034e+02,4.937982658959537474e+01,1.415740000000000009e+03
2.370000000000000000e+02,0.000000000000000000e+00,2.228468208092485980e+01,1.010435260115606980e+03,1.010000000000000000e+02,4.563156069364161738e+01,1.376440000000000055e+03
2.380000000000000000e+02,0.000000000000000000e+00,2.009465317919075034e+01,9.640066473988438247e+02,8.973999999999999488e+01,3.984988439306357577e+01,1.315819999999999936e+03
2.390000000000000000e+02,0.000000000000000000e+00,1.815101156069363952e+01,9.228014450867051437e+02,8.096999999999999886e+01,3.471867052023120692e+01,1.262019999999999982e+03
2.400000000000000000e+02,0.000000000000000000e+00,1.790317919075144815e+01,9.175473988439307504e+02,7.417000000000000171e+01,3.406439306358382169e+01,1.255160000000000082e+03
2.410000000000000000e+02,0.000000000000000000e+00,1.992196531791907432e+01,9.603456647398843415e+02,6.851000000000000512e+01,3.939398843930635508e+01,1.311039999999999964e+03
2.420000000000000000e+02,0.000000000000000000e+00,2.367052023121387094e+01,1.039815028901733967e+03,6.620999999999999375e+01,4.929017341040461986e+01,1.414799999999999955e+03
2.430000000000000000e+02,0.000000000000000000e+00,2.712427745664740542e+01,1.113034682080924995e+03,8.534000000000000341e+01,5.840809248554914035e+01,1.510400000000000091e+03
