# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,2.402348265895953716e+01,1.047297832369942171e+03,4.268999999999999773e+01,5.022199421965316901e+01,1.424569999999999936e+03
2.140000000000000000e+02,0.000000000000000000e+00,2.252203757225433733e+01,1.015467196531791842e+03,4.260999999999999943e+01,4.625817919075144147e+01,1.383009999999999991e+03
2.150000000000000000e+02,0.000000000000000000e+00,2.090317919075144815e+01,9.811473988439306595e+02,4.196000000000000085e+01,4.198439306358381629e+01,1.338200000000000045e+03
2.160000000000000000e+02,0.000000000000000000e+00,1.943424855491329595e+01,9.500060693641617036e+02,4.089999999999999858e+01,3.810641618497109562e+01,1.297539999999999964e+03
2.170000000000000000e+02,0.000000000000000000e+00,1.809537572254335203e+01,9.216219653179191482e+02,3.981000000000000227e+01,3.457179190751445219e+01,1.260480000000000018e+03
2.180000000000000000e+02,0.000000000000000000e+00,1.707333815028901824e+01,8.999547687861272607e+02,3.892999999999999972e+01,3.187361271676300944e+01,1.232190000000000055e+03
2.190000000000000000e+02,0.000000000000000000e+00,1.640281791907514730e+01,8.857397398843932024e+02,3.835000000000000142e+01,3.010343930635838916e+01,1.213630000000000109e+03
2.200000000000000000e+02,0.000000000000000000e+00,1.539956647398843614e+01,8.644708092485548150e+02,3.835999999999999943e+01,2.745485549132946801e+01,1.185859999999999900e+03
2.210000000000000000e+02,0.000000000000000000e+00,1.453251445086704940e+01,8.460893063583814637e+02,3.885999999999999943e+01,2.516583815028900517e+01,1.161859999999999900e+03
2.220000000000000000e+02,0.000000000000000000e+00,1.468894508670520516e+01,8.494056358381503742e+02,3.982999999999999829e+01,2.557881502890173664e+01,1.166190000000000055e+03
2.230000000000000000e+02,0.000000000000000000e+00,1.532478323699421985e+01,8.628854046242773848e+02,4.043999999999999773e+01,2.725742774566473514e+01,1.183789999999999964e+03
2.240000000000000000e+02,0.000000000000000000e+00,1.496567919075144282e+01,8.552723988439305458e+02,4.036999999999999744e+01,2.630939306358380492e+01,1.173849999999999909e+03
2.250000000000000000e+02,0.000000000000000000e+00,1.411054913294798041e+01,8.371436416184972131e+02,4.032999999999999829e+01,2.405184971098266189e+01,1.150180000000000064e+03
2.260000000000000000e+02,2.000000000000000000e+00,1.329913294797687939e+01,8.179416184971098573e+02,4.020000000000000284e+01,2.190971098265896089e+01,1.127720000000000027e+03
2.270000000000000000e+02,2.000000000000000000e+00,1.243208092485549265e+01,7.995601156069363924e+02,3.968999999999999773e+01,1.962069364161849805e+01,1.103720000000000027e+03
2.280000000000000000e+02,2.000000000000000000e+00,1.234971098265896217e+01,7.978138728323699524e+02,3.897999999999999687e+01,1.940323699421965742e+01,1.101440000000000055e+03
2.290000000000000000e+02,2.000000000000000000e+00,1.293750000000000178e+01,8.102750000000000909e+02,3.822999999999999687e+01,2.095500000000000185e+01,1.117710000000000036e+03
2.300000000000000000e+02,2.000000000000000000e+00,1.346640173410404273e+01,8.214877167630056647e+02,3.760999999999999943e+01,2.235130057803467096e+01,1.132349999999999909e+03
2.310000000000000000e+02,2.000000000000000000e+00,1.330166184971098176e+01,8.179952312138727848e+02,3.753000000000000114e+01,2.191638728323698970e+01,1.127789999999999964e+03
2.320000000000000000e+02,2.000000000000000000e+00,1.277926300578034358e+01,8.069203757225433264e+02,3.839000000000000057e+01,2.053725433526010846e+01,1.113329999999999927e+03
2.330000000000000000e+02,2.000000000000000000e+00,1.223265895953757365e+01,7.953323699421965784e+02,4.356000000000000227e+01,1.909421965317919501e+01,1.098200000000000045e+03
2.340000000000000000e+02,2.000000000000000000e+00,1.219111271676300490e+01,7.944515895953757081e+02,6.548000000000000398e+01,0.000000000000000000e+00,1.097049999999999955e+03
2.350000000000000000e+02,2.000000000000000000e+00,1.284573699421965642e+01,8.083296242774566736e+02,1.151099999999999994e+02,2.071274566473989154e+01,1.115170000000000073e+03
2.360000000000000000e+02,2.000000000000000000e+00,1.373952312138728615e+01,8.272778901734104693e+02,1.765800000000000125e+02,2.307234104046243317e+01,1.139910000000000082e+03
2.370000000000000000e+02,2.000000000000000000e+00,1.553287572254335203e+01,8.652969653179191027e+02,1.378400000000000034e+02,2.780679190751444452e+01,1.189549999999999955e+03
2.380000000000000000e+02,2.000000000000000000e+00,1.675578034682081352e+01,8.912225433526011784e+02,1.046299999999999955e+02,3.103526011560694187e+01,1.223400000000000091e+03
