# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,1.485260115606936537e+01,8.528751445086704734e+02,4.488000000000000256e+01,2.601086705202312288e+01,1.170720000000000027e+03
2.140000000000000000e+02,0.000000000000000000e+00,1.477095375722543480e+01,8.511442196531792206e+02,4.547999999999999687e+01,2.579531791907514560e+01,1.168460000000000036e+03
2.150000000000000000e+02,0.000000000000000000e+00,1.475939306358382019e+01,8.508991329479769092e+02,4.554999999999999716e+01,2.576479768786127877e+01,1.168140000000000100e+03
2.160000000000000000e+02,0.000000000000000000e+00,1.482044797687861148e+01,8.521934971098264668e+02,4.621999999999999886e+01,2.592598265895952991e+01,1.169829999999999927e+03
2.170000000000000000e+02,0.000000000000000000e+00,1.566076589595375523e+01,8.700082369942196010e+02,4.740999999999999659e+01,2.814442196531791041e+01,1.193089999999999918e+03
2.180000000000000000e+02,0.000000000000000000e+00,1.833815028901734223e+01,9.267687861271676866e+02,4.800999999999999801e+01,3.521271676300577980e+01,1.267200000000000045e+03
2.190000000000000000e+02,0.000000000000000000e+00,2.334176300578035068e+01,1.032845375722543395e+03,4.622999999999999687e+01,4.842225433526011358e+01,1.405700000000000045e+03
2.200000000000000000e+02,0.000000000000000000e+00,2.706502890173410592e+01,1.111778612716763064e+03,4.596999999999999886e+01,5.825167630057803336e+01,1.508759999999999991e+03
2.210000000000000000e+02,0.000000000000000000e+00,2.752998554913295237e+01,1.121635693641618673e+03,4.602000000000000313e+01,5.947916184971099085e+01,1.521630000000000109e+03
2.220000000000000000e+02,0.000000000000000000e+00,2.532550578034681976e+01,1.074900722543352458e+03,4.549000000000000199e+01,5.365933526011559707e+01,1.460609999999999900e+03
2.230000000000000000e+02,0.000000000000000000e+00,2.207984104046242990e+01,1.006092630057803490e+03,4.482000000000000028e+01,4.509078034682080727e+01,1.370769999999999982e+03
2.240000000000000000e+02,0.000000000000000000e+00,1.972037572254335558e+01,9.560719653179189663e+02,4.379999999999999716e+01,3.886179190751445134e+01,1.305460000000000036e+03
2.250000000000000000e+02,0.000000000000000000e+00,1.848265895953757365e+01,9.298323699421965784e+02,4.260000000000000142e+01,3.559421965317919501e+01,1.271200000000000045e+03
2.260000000000000000e+02,0.000000000000000000e+00,1.786091040462427770e+01,9.166513005780346930e+02,4.164999999999999858e+01,3.395280346820808859e+01,1.253990000000000009e+03
2.270000000000000000e+02,0.000000000000000000e+00,1.780997109826589408e+01,9.155713872832369589e+02,4.071000000000000085e+01,3.381832369942195271e+01,1.252579999999999927e+03
2.280000000000000000e+02,0.000000000000000000e+00,1.654479768786126925e+01,8.887497109826589394e+02,3.952000000000000313e+01,3.047826589595375069e+01,1.217559999999999945e+03
2.290000000000000000e+02,0.000000000000000000e+00,1.448085260115607298e+01,8.449940751445087699e+02,3.827000000000000313e+01,2.502945086705202726e+01,1.160430000000000064e+03
2.300000000000000000e+02,2.000000000000000000e+00,1.330599710982659367e+01,8.180871387283237937e+02,3.725999999999999801e+01,2.192783236994220175e+01,1.127910000000000082e+03
2.310000000000000000e+02,2.000000000000000000e+00,1.376228323699421985e+01,8.277604046242773848e+02,3.660999999999999943e+01,2.313242774566473514e+01,1.140539999999999964e+03
2.320000000000000000e+02,2.000000000000000000e+00,1.557875722543352381e+01,8.662696531791907546e+02,3.639999999999999858e+01,2.792791907514450145e+01,1.190819999999999936e+03
2.330000000000000000e+02,2.000000000000000000e+00,1.567702312138728260e+01,8.683528901734104011e+02,3.600000000000000000e+01,2.818734104046242095e+01,1.193539999999999964e+03
2.340000000000000000e+02,2.000000000000000000e+00,1.401661849710982466e+01,8.331523121387282345e+02,3.528999999999999915e+01,2.380387283236993312e+01,1.147579999999999927e+03
2.350000000000000000e+02,2.000000000000000000e+00,1.254263005780346774e+01,8.019037572254335373e+02,3.457999999999999829e+01,1.991254335260115127e+01,1.106779999999999973e+03
2.360000000000000000e+02,2.000000000000000000e+00,1.160729768786127636e+01,7.820747109826590986e+02,3.389000000000000057e+01,1.744326589595376475e+01,1.080890000000000100e+03
2.370000000000000000e+02,2.000000000000000000e+00,1.246567919075144815e+01,8.002723988439306595e+02,3.470000000000000284e+01,1.970939306358382126e+01,1.104650000000000091e+03
2.380000000000000000e+02,2.000000000000000000e+00,1.539234104046243168e+01,8.623176300578035125e+02,3.629999999999999716e+01,2.743578034682081679e+01,1.185660000000000082e+03
2.390000000000000000e+02,2.000000000000000000e+00,1.615823699421964932e+01,8.785546242774565826e+02,3.654999999999999716e+01,2.945774566473987477e+01,1.206859999999999900e+03
2.400000000000000000e+02,2.000000000000000000e+00,1.521387283236994392e+01,8.585341040462427600e+02,3.654999999999999716e+01,2.696462427745664669e+01,1.180720000000000027e+03
2.410000000000000000e+02,2.000000000000000000e+00,1.226806358381503159e+01,7.960829479768786996e+02,3.665999999999999659e+01,1.918768786127168013e+01,1.099180000000000064e+03
2.420000000000000000e+02,2.000000000000000000e+00,1.064848265895953361e+01,7.617478323699421026e+02,3.642000000000000171e+01,0.000000000000000000e+00,1.054349999999999909e+03
2.430000000000000000e+02,2.000000000000000000e+00,9.534682080924856251e+00,7.381352601156069113e+02,3.554999999999999716e+01,0.000000000000000000e+00,1.023519999999999982e+03
