# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.823535267857142799e+02,5.110999999999999943e+01,0.000000000000000000e+00,7.043700000000000045e+02
2.140000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.797739285714285415e+02,5.184000000000000341e+01,0.000000000000000000e+00,7.012799999999999727e+02
2.150000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.756749553571428351e+02,5.560000000000000142e+01,0.000000000000000000e+00,6.963700000000000045e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.804083928571428714e+02,6.129999999999999716e+01,0.000000000000000000e+00,7.020399999999999636e+02
2.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.808174553571428760e+02,6.681999999999999318e+01,0.000000000000000000e+00,7.025299999999999727e+02
2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.763929017857143435e+02,7.840999999999999659e+01,0.000000000000000000e+00,6.972300000000000182e+02
2.190000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.725646428571428714e+02,8.750000000000000000e+01,0.000000000000000000e+00,6.950399999999999636e+02
2.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.911394196428570922e+02,9.237000000000000455e+01,0.000000000000000000e+00,7.172899999999999636e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.133623660714285961e+02,9.864000000000000057e+01,0.000000000000000000e+00,7.439099999999999682e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.710652232142856519e+02,9.679000000000000625e+01,0.000000000000000000e+00,8.130299999999999727e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.920881502890173564e+00,6.615226878612717201e+02,8.870000000000000284e+01,0.000000000000000000e+00,9.234900000000000091e+02
2.240000000000000000e+02,2.000000000000000000e+00,1.339848265895953894e+01,8.200478323699421708e+02,8.132999999999999829e+01,2.217199421965317896e+01,1.130470000000000027e+03
