# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
229,2,20,533.2460714,35.64,0
230,2,20,525.7159821,35.92,0
231,2,20,520.4232143,37.26,0
232,2,20,511.9247321,37.17,0
233,2,20,506.7655357,36.89,0
234,2,20,503.4512946,36.64,0
235,2,20,498.0416518,36.17,0
236,2,20,499.4191071,35.67,0
237,2,20,507.5836607,35.12,0
238,2,20,515.9151786,35,0
