# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.700000000000000000e+02,0.000000000000000000e+00,2.403468208092485625e+01,8.728381502890173351e+02,5.522999999999999687e+01,2.662890173410404770e+01
1.710000000000000000e+02,0.000000000000000000e+00,2.327572254335260027e+01,8.326132947976878995e+02,5.263000000000000256e+01,2.161976878612717101e+01
1.720000000000000000e+02,0.000000000000000000e+00,2.265664739884392986e+01,7.998023121387282117e+02,5.021999999999999886e+01,1.753387283236993355e+01
1.730000000000000000e+02,0.000000000000000000e+00,2.212283236994219848e+01,7.715101156069364379e+02,4.814999999999999858e+01,0.000000000000000000e+00
1.740000000000000000e+02,0.000000000000000000e+00,2.163063583815029034e+01,7.454236994219653525e+02,4.656000000000000227e+01,0.000000000000000000e+00
1.750000000000000000e+02,0.000000000000000000e+00,2.108511560693641584e+01,7.165111271676300930e+02,4.547999999999999687e+01,0.000000000000000000e+00
1.760000000000000000e+02,2.000000000000000000e+00,2.061849710982658834e+01,6.897803468208091999e+02,4.470000000000000284e+01,0.000000000000000000e+00
1.770000000000000000e+02,2.000000000000000000e+00,2.023684971098265706e+01,6.695530346820809200e+02,4.384000000000000341e+01,0.000000000000000000e+00
1.780000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.482844642857141935e+02,4.299000000000000199e+01,0.000000000000000000e+00
1.790000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.242165625000000091e+02,4.221000000000000085e+01,0.000000000000000000e+00
1.800000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.144408035714285461e+02,4.278999999999999915e+01,0.000000000000000000e+00
1.810000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.999316071428571604e+02,4.407999999999999829e+01,0.000000000000000000e+00
1.820000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.930944196428572468e+02,4.445000000000000284e+01,0.000000000000000000e+00
1.830000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.881606249999999818e+02,4.403000000000000114e+01,0.000000000000000000e+00
1.840000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.794951785714285961e+02,4.360000000000000142e+01,0.000000000000000000e+00
1.850000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.640843750000000227e+02,4.328999999999999915e+01,0.000000000000000000e+00
1.860000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.540832142857143481e+02,4.247999999999999687e+01,0.000000000000000000e+00
1.870000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.487153124999999818e+02,4.207000000000000028e+01,0.000000000000000000e+00
1.880000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.436646428571428942e+02,4.203999999999999915e+01,0.000000000000000000e+00
1.890000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.433140178571429715e+02,4.146999999999999886e+01,0.000000000000000000e+00
1.900000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.412854017857142708e+02,4.053000000000000114e+01,0.000000000000000000e+00
1.910000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.394654910714286871e+02,3.989000000000000057e+01,0.000000000000000000e+00
1.920000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.386557142857143390e+02,3.986999999999999744e+01,0.000000000000000000e+00
1.930000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.365352678571429124e+02,3.977000000000000313e+01,0.000000000000000000e+00
1.940000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.318602678571428442e+02,3.924000000000000199e+01,0.000000000000000000e+00
1.950000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.269598660714285643e+02,3.885000000000000142e+01,0.000000000000000000e+00
1.960000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.266760267857142708e+02,3.847999999999999687e+01,0.000000000000000000e+00
1.970000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.333045089285715221e+02,3.795000000000000284e+01,0.000000000000000000e+00
1.980000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.776752678571428987e+02,3.739000000000000057e+01,0.000000000000000000e+00
1.990000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.509058035714285779e+02,3.679999999999999716e+01,0.000000000000000000e+00
2.000000000000000000e+02,2.000000000000000000e+00,2.049436416184971321e+01,6.832013005780347612e+02,3.628000000000000114e+01,0.000000000000000000e+00
2.010000000000000000e+02,2.000000000000000000e+00,2.041632947976878398e+01,6.790654624277456151e+02,3.590999999999999659e+01,0.000000000000000000e+00
2.020000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.555140178571429033e+02,3.556000000000000227e+01,0.000000000000000000e+00
2.030000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.349774107142857247e+02,3.760000000000000142e+01,0.000000000000000000e+00
2.040000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.209190178571427623e+02,4.531000000000000227e+01,0.000000000000000000e+00
2.050000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.091563839285714721e+02,5.107000000000000028e+01,0.000000000000000000e+00
2.060000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.049238392857142799e+02,5.125000000000000000e+01,0.000000000000000000e+00
2.070000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.109512500000000728e+02,5.478000000000000114e+01,0.000000000000000000e+00
2.080000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.947891071428571195e+02,5.621999999999999886e+01,0.000000000000000000e+00
2.090000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.795870089285714357e+02,5.478000000000000114e+01,0.000000000000000000e+00
2.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.635166964285714357e+02,5.231000000000000227e+01,0.000000000000000000e+00
2.110000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.619639285714285961e+02,5.036999999999999744e+01,0.000000000000000000e+00
2.120000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.598100892857144117e+02,4.909000000000000341e+01,0.000000000000000000e+00
2.130000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.696776785714284870e+02,5.350000000000000000e+01,0.000000000000000000e+00
2.140000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.920174999999999272e+02,5.785999999999999943e+01,0.000000000000000000e+00
2.150000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.114521428571429169e+02,5.592999999999999972e+01,0.000000000000000000e+00
2.160000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.072279464285713857e+02,5.315999999999999659e+01,0.000000000000000000e+00
2.170000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.815070982142857474e+02,5.067999999999999972e+01,0.000000000000000000e+00
2.180000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.612459821428570876e+02,4.764000000000000057e+01,0.000000000000000000e+00
2.190000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.425459821428571558e+02,4.488000000000000256e+01,0.000000000000000000e+00
2.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.287797767857142617e+02,4.342999999999999972e+01,0.000000000000000000e+00
2.210000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.131853125000000091e+02,4.317000000000000171e+01,0.000000000000000000e+00
2.220000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.108561607142858065e+02,4.288000000000000256e+01,0.000000000000000000e+00
2.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.061728125000000773e+02,4.154999999999999716e+01,0.000000000000000000e+00
2.240000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.132604464285714130e+02,3.985000000000000142e+01,0.000000000000000000e+00
2.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.099462053571428442e+02,3.847999999999999687e+01,0.000000000000000000e+00
2.260000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.077005357142857065e+02,4.046000000000000085e+01,0.000000000000000000e+00
2.270000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.002622767857143344e+02,4.295000000000000284e+01,0.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.047285714285715130e+02,4.177000000000000313e+01,0.000000000000000000e+00
2.290000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.064065625000000637e+02,4.579999999999999716e+01,0.000000000000000000e+00
2.300000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.091865178571429169e+02,5.582000000000000028e+01,0.000000000000000000e+00
2.310000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.269264732142858065e+02,5.992999999999999972e+01,0.000000000000000000e+00
2.320000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.501011160714285779e+02,5.870000000000000284e+01,0.000000000000000000e+00
2.330000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.885947321428570831e+02,5.560000000000000142e+01,0.000000000000000000e+00
2.340000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.220126339285714039e+02,5.160000000000000142e+01,0.000000000000000000e+00
2.350000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.432087500000000091e+02,4.949000000000000199e+01,0.000000000000000000e+00
2.360000000000000000e+02,2.000000000000000000e+00,2.069624277456647476e+01,6.939008670520230453e+02,5.015999999999999659e+01,0.000000000000000000e+00
2.370000000000000000e+02,2.000000000000000000e+00,2.060043352601156030e+01,6.888229768786127352e+02,5.054999999999999716e+01,0.000000000000000000e+00
2.380000000000000000e+02,2.000000000000000000e+00,2.024407514450867041e+01,6.699359826589595741e+02,4.900000000000000000e+01,0.000000000000000000e+00
2.390000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.208355357142856974e+02,4.865999999999999659e+01,0.000000000000000000e+00
2.400000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.983454464285714494e+02,4.843999999999999773e+01,0.000000000000000000e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.785852232142857474e+02,4.579999999999999716e+01,0.000000000000000000e+00
2.420000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.634165178571428214e+02,4.285999999999999943e+01,0.000000000000000000e+00
2.430000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.528810714285714312e+02,4.050000000000000000e+01,0.000000000000000000e+00
2.440000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.479806696428571513e+02,3.882999999999999829e+01,0.000000000000000000e+00
2.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.400916071428571286e+02,3.778999999999999915e+01,0.000000000000000000e+00
2.460000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.369693750000000136e+02,3.718999999999999773e+01,0.000000000000000000e+00
2.470000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.340391517857143526e+02,3.672999999999999687e+01,0.000000000000000000e+00
2.480000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.204816517857143481e+02,3.614000000000000057e+01,0.000000000000000000e+00
2.490000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.073248660714285734e+02,3.567999999999999972e+01,0.000000000000000000e+00
2.500000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,4.976158928571428532e+02,3.570000000000000284e+01,0.000000000000000000e+00
2.510000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.006045535714285961e+02,3.620000000000000284e+01,0.000000000000000000e+00
2.520000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.053880803571428260e+02,3.682000000000000028e+01,0.000000000000000000e+00
2.530000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.082765625000000682e+02,3.811999999999999744e+01,0.000000000000000000e+00
2.540000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.123421428571429033e+02,3.918999999999999773e+01,0.000000000000000000e+00
2.550000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.217672767857143299e+02,4.071999999999999886e+01,0.000000000000000000e+00
2.560000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.343981249999999363e+02,4.097999999999999687e+01,0.000000000000000000e+00
2.570000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.611291071428571513e+02,3.996999999999999886e+01,0.000000000000000000e+00
2.580000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.885195982142856792e+02,3.860000000000000142e+01,0.000000000000000000e+00
2.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.055666517857142708e+02,3.897999999999999687e+01,0.000000000000000000e+00
2.600000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.344765178571428805e+02,4.142999999999999972e+01,0.000000000000000000e+00
2.610000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.371229017857143617e+02,4.446000000000000085e+01,0.000000000000000000e+00
2.620000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.372230803571428623e+02,4.614999999999999858e+01,0.000000000000000000e+00
2.630000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.225051785714285870e+02,4.603000000000000114e+01,0.000000000000000000e+00
2.640000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.056167410714285779e+02,4.550000000000000000e+01,0.000000000000000000e+00
2.650000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.945553571428572468e+02,4.410000000000000142e+01,0.000000000000000000e+00
2.660000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.839280803571429033e+02,4.228000000000000114e+01,0.000000000000000000e+00
2.670000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.763145089285715130e+02,4.075999999999999801e+01,0.000000000000000000e+00
2.680000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.666472767857142117e+02,3.985999999999999943e+01,0.000000000000000000e+00
2.690000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.555775446428572195e+02,3.945000000000000284e+01,0.000000000000000000e+00
2.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,5.558196428571427532e+02,4.699000000000000199e+01,0.000000000000000000e+00
2.710000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,6.136560714285715221e+02,6.297999999999999687e+01,0.000000000000000000e+00
2.720000000000000000e+02,2.000000000000000000e+00,2.248395953757225385e+01,7.886498554913296175e+02,7.251999999999999602e+01,0.000000000000000000e+00
