# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,2.611091040462427415e+01,1.091551300578034670e+03,6.745000000000000284e+01,5.573280346820808262e+01,1.482349999999999909e+03
1.530000000000000000e+02,0.000000000000000000e+00,4.752445544554458934e+01,1.196696306930693027e+03,6.939000000000000057e+01,8.506318811881192232e+01,1.633170000000000073e+03
1.540000000000000000e+02,0.000000000000000000e+00,6.644534653465345286e+01,1.221201168316831627e+03,7.406999999999999318e+01,1.056454257425742469e+02,1.679779999999999973e+03
1.550000000000000000e+02,0.000000000000000000e+00,7.311900990099010755e+01,1.229844376237623692e+03,8.292000000000000171e+01,1.129050693069306988e+02,1.696220000000000027e+03
1.560000000000000000e+02,0.000000000000000000e+00,5.971891089108912354e+01,1.212489613861386260e+03,8.579999999999999716e+01,9.832837623762378598e+01,1.663210000000000036e+03
1.570000000000000000e+02,0.000000000000000000e+00,3.358445544554452766e+01,1.178642306930692939e+03,8.515999999999999659e+01,6.989918811881184979e+01,1.598829999999999927e+03
1.580000000000000000e+02,0.000000000000000000e+00,2.584212427745665153e+01,1.085853034682080988e+03,8.468000000000000682e+01,5.502320809248555378e+01,1.474910000000000082e+03
1.590000000000000000e+02,0.000000000000000000e+00,2.326083815028902180e+01,1.031129768786127215e+03,8.409999999999999432e+01,4.820861271676300674e+01,1.403460000000000036e+03
1.600000000000000000e+02,0.000000000000000000e+00,2.188583815028902180e+01,1.001979768786127352e+03,8.195000000000000284e+01,4.457861271676301129e+01,1.365400000000000091e+03
1.610000000000000000e+02,0.000000000000000000e+00,2.027890173410404984e+01,9.679127167630058466e+02,7.779999999999999716e+01,4.033630057803468816e+01,1.320920000000000073e+03
1.620000000000000000e+02,0.000000000000000000e+00,1.927384393063583445e+01,9.466054913294797188e+02,7.728000000000000114e+01,3.768294797687860154e+01,1.293099999999999909e+03
1.630000000000000000e+02,0.000000000000000000e+00,1.837355491329480017e+01,9.275193641618498077e+02,7.626999999999999602e+01,3.530618497109826848e+01,1.268180000000000064e+03
1.640000000000000000e+02,0.000000000000000000e+00,1.740679190751445304e+01,9.070239884393063221e+02,7.226000000000000512e+01,3.275393063583815234e+01,1.241420000000000073e+03
1.650000000000000000e+02,0.000000000000000000e+00,1.713403179190751047e+01,9.012414739884392247e+02,6.973000000000000398e+01,3.203384393063582536e+01,1.233869999999999891e+03
1.660000000000000000e+02,0.000000000000000000e+00,1.598518786127167424e+01,8.768859826589595059e+02,6.656000000000000227e+01,2.900089595375721885e+01,1.202069999999999936e+03
1.670000000000000000e+02,0.000000000000000000e+00,1.537716763005780507e+01,8.639959537572253794e+02,6.343999999999999773e+01,2.739572254335260126e+01,1.185240000000000009e+03
1.680000000000000000e+02,0.000000000000000000e+00,1.530563583815028927e+01,8.624794797687861774e+02,6.125999999999999801e+01,2.720687861271676056e+01,1.183259999999999991e+03
1.690000000000000000e+02,0.000000000000000000e+00,1.565317919075144992e+01,8.698473988439307050e+02,5.950999999999999801e+01,2.812439306358382396e+01,1.192880000000000109e+03
1.700000000000000000e+02,0.000000000000000000e+00,1.690245664739884646e+01,8.963320809248555179e+02,5.786999999999999744e+01,3.142248554913295067e+01,1.227460000000000036e+03
1.710000000000000000e+02,0.000000000000000000e+00,1.790173410404624121e+01,9.175167630057802626e+02,5.650999999999999801e+01,3.406057803468206657e+01,1.255119999999999891e+03
1.720000000000000000e+02,0.000000000000000000e+00,1.937283236994219493e+01,9.487040462427744387e+02,5.510999999999999943e+01,3.794427745664739149e+01,1.295839999999999918e+03
1.730000000000000000e+02,0.000000000000000000e+00,2.076192196531791723e+01,9.781527456647397685e+02,5.350999999999999801e+01,4.161147398843930034e+01,1.334289999999999964e+03
1.740000000000000000e+02,0.000000000000000000e+00,2.064342485549133244e+01,9.756406069364161340e+02,5.179999999999999716e+01,4.129864161849710769e+01,1.331009999999999991e+03
1.750000000000000000e+02,0.000000000000000000e+00,2.080274566473988784e+01,9.790182080924855654e+02,5.020000000000000284e+01,4.171924855491329964e+01,1.335420000000000073e+03
1.760000000000000000e+02,0.000000000000000000e+00,2.004877167630057500e+01,9.630339595375721728e+02,4.871999999999999886e+01,3.972875722543351884e+01,1.314549999999999955e+03
1.770000000000000000e+02,0.000000000000000000e+00,2.055671965317918648e+01,9.738024566473986852e+02,4.734000000000000341e+01,4.106973988439305145e+01,1.328609999999999900e+03
1.780000000000000000e+02,0.000000000000000000e+00,1.983742774566474054e+01,9.585534682080924540e+02,4.607999999999999829e+01,3.917080924855491730e+01,1.308700000000000045e+03
1.790000000000000000e+02,0.000000000000000000e+00,1.908670520231214240e+01,9.426381502890174033e+02,4.496999999999999886e+01,3.718890173410404998e+01,1.287920000000000073e+03
1.800000000000000000e+02,0.000000000000000000e+00,1.770953757225433378e+01,9.134421965317918648e+02,4.421999999999999886e+01,3.355317919075143607e+01,1.249799999999999955e+03
1.810000000000000000e+02,0.000000000000000000e+00,1.616799132947977569e+01,8.807614161849711536e+02,4.385999999999999943e+01,2.948349710982659744e+01,1.207130000000000109e+03
1.820000000000000000e+02,0.000000000000000000e+00,1.575758670520231242e+01,8.720608381502889870e+02,4.353999999999999915e+01,2.840002890173409966e+01,1.195769999999999982e+03
1.830000000000000000e+02,0.000000000000000000e+00,1.430346820809248598e+01,8.412335260115606843e+02,4.290999999999999659e+01,2.456115606936415929e+01,1.155519999999999982e+03
1.840000000000000000e+02,0.000000000000000000e+00,1.259140173410404984e+01,8.049377167630058239e+02,4.203000000000000114e+01,2.004130057803469001e+01,1.108130000000000109e+03
1.850000000000000000e+02,2.000000000000000000e+00,1.147868497109826436e+01,7.793481213872831859e+02,4.118999999999999773e+01,1.710372832369941420e+01,1.077329999999999927e+03
1.860000000000000000e+02,2.000000000000000000e+00,1.129263005780347129e+01,7.754037572254335373e+02,4.121000000000000085e+01,0.000000000000000000e+00,1.072180000000000064e+03
