# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,5.692066504854368532e+02,2.060180834951456291e+03,2.421399999999999864e+02,1.413697475728155268e+03,3.166309999999999945e+03
1.530000000000000000e+02,0.000000000000000000e+00,4.702260194174757544e+02,1.788089398058252527e+03,2.159600000000000080e+02,7.229390291262136543e+02,2.732480000000000018e+03
1.540000000000000000e+02,0.000000000000000000e+00,3.604437623762376575e+02,1.601964970297029595e+03,1.989699999999999989e+02,4.254583366336633503e+02,2.404019999999999982e+03
1.550000000000000000e+02,0.000000000000000000e+00,2.568111881188119128e+02,1.467748148514851437e+03,1.820900000000000034e+02,3.127263168316832207e+02,2.148730000000000018e+03
1.560000000000000000e+02,0.000000000000000000e+00,1.900745544554455364e+02,1.381316069306930785e+03,1.681800000000000068e+02,2.401298811881187873e+02,1.984329999999999927e+03
1.570000000000000000e+02,0.000000000000000000e+00,1.529066336633663354e+02,1.333179079207920722e+03,1.590399999999999920e+02,1.996984356435643519e+02,1.892769999999999982e+03
1.580000000000000000e+02,0.000000000000000000e+00,1.222215841584158795e+02,1.293438198019802030e+03,1.512899999999999920e+02,1.663190891089109300e+02,1.817180000000000064e+03
1.590000000000000000e+02,0.000000000000000000e+00,9.364336633663364751e+01,1.256425920792079296e+03,1.412500000000000000e+02,1.352315643564356265e+02,1.746779999999999973e+03
1.600000000000000000e+02,0.000000000000000000e+00,7.044792079207925894e+01,1.226384990099009883e+03,1.308300000000000125e+02,1.099994455445545043e+02,1.689640000000000100e+03
1.610000000000000000e+02,0.000000000000000000e+00,4.038801980198016395e+01,1.187453752475247484e+03,1.215699999999999932e+02,7.730013861386134977e+01,1.615589999999999918e+03
1.620000000000000000e+02,0.000000000000000000e+00,2.867991329479768936e+01,1.146014161849710945e+03,1.138499999999999943e+02,6.251497109826589593e+01,1.553460000000000036e+03
1.630000000000000000e+02,0.000000000000000000e+00,2.618352601156069070e+01,1.093090751445086653e+03,1.077900000000000063e+02,5.592450867052021835e+01,1.484359999999999900e+03
1.640000000000000000e+02,0.000000000000000000e+00,2.503684971098265777e+01,1.068781213872832268e+03,1.067900000000000063e+02,5.289728323699420542e+01,1.452619999999999891e+03
1.650000000000000000e+02,0.000000000000000000e+00,2.494400289017341166e+01,1.066812861271676184e+03,1.103199999999999932e+02,5.265216763005779654e+01,1.450049999999999955e+03
1.660000000000000000e+02,0.000000000000000000e+00,2.561524566473989140e+01,1.081043208092485656e+03,1.217600000000000051e+02,5.442424855491330504e+01,1.468630000000000109e+03
1.670000000000000000e+02,0.000000000000000000e+00,2.660657514450867112e+01,1.102059393063583684e+03,1.394199999999999875e+02,5.704135838150288151e+01,1.496069999999999936e+03
1.680000000000000000e+02,0.000000000000000000e+00,2.895447976878612550e+01,1.151834971098265896e+03,1.603100000000000023e+02,6.323982658959536707e+01,1.561059999999999945e+03
1.690000000000000000e+02,0.000000000000000000e+00,5.082881188118810201e+01,1.200975851485148496e+03,1.893100000000000023e+02,8.865768316831680806e+01,1.641309999999999945e+03
1.700000000000000000e+02,0.000000000000000000e+00,8.935663366336635249e+01,1.250874079207920886e+03,2.514900000000000091e+02,1.305684356435643849e+02,1.736220000000000027e+03
1.710000000000000000e+02,0.000000000000000000e+00,1.854671287128713004e+02,1.375348891089108974e+03,3.316100000000000136e+02,2.351179009900990309e+02,1.972980000000000018e+03
1.720000000000000000e+02,0.000000000000000000e+00,3.508432673267326436e+02,1.589531158415841674e+03,3.664499999999999886e+02,4.150148712871286421e+02,2.380369999999999891e+03
1.730000000000000000e+02,0.000000000000000000e+00,4.002990099009900291e+02,1.653582376237623748e+03,3.630899999999999750e+02,4.688130693069306290e+02,2.502199999999999818e+03
