# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
1.520000000000000000e+02,0.000000000000000000e+00,2.301228323699421807e+01,1.025860404624277407e+03,8.448000000000000398e+01,4.755242774566472974e+01,1.396579999999999927e+03
1.530000000000000000e+02,0.000000000000000000e+00,2.327781791907514730e+01,1.031489739884393202e+03,8.743000000000000682e+01,4.825343930635838774e+01,1.403930000000000064e+03
1.540000000000000000e+02,0.000000000000000000e+00,2.506430635838150778e+01,1.069363294797688013e+03,9.193999999999999773e+01,5.296976878612717599e+01,1.453380000000000109e+03
1.550000000000000000e+02,0.000000000000000000e+00,3.619871287128712112e+01,1.182028089108910990e+03,9.426999999999999602e+01,7.274299009900988722e+01,1.605269999999999982e+03
1.560000000000000000e+02,0.000000000000000000e+00,8.351108910891086623e+01,1.243303386138613860e+03,9.546999999999999886e+01,1.242096237623762107e+02,1.721819999999999936e+03
1.570000000000000000e+02,0.000000000000000000e+00,1.132340594059405845e+02,1.281798257425742577e+03,9.407999999999999829e+01,1.565424158415841589e+02,1.795039999999999964e+03
1.580000000000000000e+02,0.000000000000000000e+00,1.383211881188118468e+02,1.314289148514851377e+03,9.092000000000000171e+01,1.838323168316831300e+02,1.856839999999999918e+03
1.590000000000000000e+02,0.000000000000000000e+00,1.430300990099010221e+02,1.320387762376237561e+03,8.803000000000000114e+01,1.889546930693069555e+02,1.868440000000000055e+03
1.600000000000000000e+02,0.000000000000000000e+00,1.346271287128712970e+02,1.309504891089108924e+03,8.473999999999999488e+01,1.798139009900990004e+02,1.847740000000000009e+03
1.610000000000000000e+02,0.000000000000000000e+00,1.066172277227722844e+02,1.273228653465346497e+03,8.060999999999999943e+01,1.493445940594059493e+02,1.778740000000000009e+03
1.620000000000000000e+02,0.000000000000000000e+00,7.529079207920790395e+01,1.232657099009901003e+03,7.639000000000000057e+01,1.152675445544554123e+02,1.701569999999999936e+03
1.630000000000000000e+02,0.000000000000000000e+00,3.509455445544552532e+01,1.180598069306930711e+03,7.309999999999999432e+01,7.154188118811879349e+01,1.602549999999999955e+03
1.640000000000000000e+02,0.000000000000000000e+00,2.863475433526011926e+01,1.145056791907514480e+03,7.025000000000000000e+01,6.239575144508670235e+01,1.552210000000000036e+03
1.650000000000000000e+02,0.000000000000000000e+00,2.652854046242774899e+01,1.100405057803468253e+03,6.756999999999999318e+01,5.683534682080924938e+01,1.493910000000000082e+03
1.660000000000000000e+02,0.000000000000000000e+00,2.483273121387283311e+01,1.064453901734103965e+03,6.490999999999999659e+01,5.235841040462427998e+01,1.446970000000000027e+03
1.670000000000000000e+02,0.000000000000000000e+00,2.445520231213873075e+01,1.056450289017340992e+03,6.271999999999999886e+01,5.136173410404623496e+01,1.436519999999999982e+03
1.680000000000000000e+02,0.000000000000000000e+00,2.373338150289017179e+01,1.041147687861271606e+03,7.714000000000000057e+01,4.945612716763005068e+01,1.416539999999999964e+03
1.690000000000000000e+02,0.000000000000000000e+00,2.467341040462427770e+01,1.061076300578034534e+03,9.334999999999999432e+01,5.193780346820808091e+01,1.442559999999999945e+03
1.700000000000000000e+02,0.000000000000000000e+00,2.894833815028902180e+01,1.151704768786127261e+03,9.325000000000000000e+01,6.322361271676301442e+01,1.560890000000000100e+03
1.710000000000000000e+02,0.000000000000000000e+00,5.655663366336636955e+01,1.208394079207920868e+03,8.843999999999999773e+01,9.488843564356439231e+01,1.655420000000000073e+03
1.720000000000000000e+02,0.000000000000000000e+00,4.537297029702966000e+01,1.193909871287128681e+03,8.200000000000000000e+01,8.272279207920787769e+01,1.627869999999999891e+03
1.730000000000000000e+02,0.000000000000000000e+00,2.704515895953757365e+01,1.111357369942196556e+03,7.564000000000000057e+01,5.819921965317919188e+01,1.508210000000000036e+03
1.740000000000000000e+02,0.000000000000000000e+00,2.382442196531791723e+01,1.043077745664739723e+03,7.045000000000000284e+01,4.969647398843930119e+01,1.419059999999999945e+03
1.750000000000000000e+02,0.000000000000000000e+00,2.199819364161849933e+01,1.004361705202312123e+03,6.701000000000000512e+01,4.487523121387282998e+01,1.368509999999999991e+03
