# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.472826785714286189e+02,4.161999999999999744e+01,0.000000000000000000e+00,6.623600000000000136e+02
2.140000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.412469196428571649e+02,4.000999999999999801e+01,0.000000000000000000e+00,6.551299999999999955e+02
2.150000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.391181250000000773e+02,3.870000000000000284e+01,0.000000000000000000e+00,6.525800000000000409e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.302940624999999955e+02,3.756000000000000227e+01,0.000000000000000000e+00,6.420099999999999909e+02
2.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.263119642857143390e+02,3.661999999999999744e+01,0.000000000000000000e+00,6.372400000000000091e+02
2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.146161160714285643e+02,3.578999999999999915e+01,0.000000000000000000e+00,6.232300000000000182e+02
2.190000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.973722767857143481e+02,3.509000000000000341e+01,0.000000000000000000e+00,6.049700000000000273e+02
2.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.798911160714285415e+02,3.449000000000000199e+01,0.000000000000000000e+00,5.840299999999999727e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.733461160714286393e+02,3.392999999999999972e+01,0.000000000000000000e+00,5.761900000000000546e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.590372767857142549e+02,3.342000000000000171e+01,0.000000000000000000e+00,5.590499999999999545e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.529180357142857360e+02,3.297999999999999687e+01,0.000000000000000000e+00,5.517200000000000273e+02
2.240000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.451708928571429169e+02,3.261999999999999744e+01,0.000000000000000000e+00,5.424400000000000546e+02
2.250000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.423909375000000068e+02,3.234000000000000341e+01,0.000000000000000000e+00,5.391100000000000136e+02
2.260000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.367642410714285575e+02,3.217999999999999972e+01,0.000000000000000000e+00,5.323700000000000045e+02
2.270000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.390600000000000023e+02,3.220000000000000284e+01,0.000000000000000000e+00,5.351200000000000045e+02
2.280000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.381250000000000000e+02,3.221000000000000085e+01,0.000000000000000000e+00,5.340000000000000000e+02
2.290000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.385841517857142549e+02,3.203000000000000114e+01,0.000000000000000000e+00,5.345499999999999545e+02
2.300000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.408548660714285461e+02,3.180999999999999872e+01,0.000000000000000000e+00,5.372699999999999818e+02
2.310000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.375823660714286234e+02,3.164000000000000057e+01,0.000000000000000000e+00,5.333500000000000227e+02
2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.360880357142856383e+02,3.148999999999999844e+01,0.000000000000000000e+00,5.315599999999999454e+02
2.330000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.338674107142857110e+02,3.132000000000000028e+01,0.000000000000000000e+00,5.288999999999999773e+02
2.340000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.331494642857142594e+02,3.110000000000000142e+01,0.000000000000000000e+00,5.280399999999999636e+02
2.350000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.316885267857142594e+02,3.100000000000000000e+01,0.000000000000000000e+00,5.262899999999999636e+02
2.360000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.254023214285714403e+02,3.107000000000000028e+01,0.000000000000000000e+00,5.187599999999999909e+02
2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.226390625000000227e+02,3.125000000000000000e+01,0.000000000000000000e+00,5.154500000000000455e+02
2.380000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.253689285714285688e+02,3.148999999999999844e+01,0.000000000000000000e+00,5.187200000000000273e+02
2.390000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.389598214285714448e+02,3.328999999999999915e+01,0.000000000000000000e+00,5.350000000000000000e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.686627678571429101e+02,3.635000000000000142e+01,0.000000000000000000e+00,5.705800000000000409e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.352314285714286370e+02,3.917000000000000171e+01,0.000000000000000000e+00,6.503200000000000500e+02
2.420000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.924083482142856383e+02,3.942000000000000171e+01,0.000000000000000000e+00,7.188099999999999454e+02
2.430000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.120099553571428714e+02,3.781000000000000227e+01,0.000000000000000000e+00,7.422899999999999636e+02
2.440000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.098895089285714448e+02,3.657000000000000028e+01,0.000000000000000000e+00,7.397500000000000000e+02
2.450000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.057070535714285597e+02,3.557000000000000028e+01,0.000000000000000000e+00,7.347400000000000091e+02
2.460000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.149401785714285325e+02,3.478000000000000114e+01,0.000000000000000000e+00,7.457999999999999545e+02
2.470000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.318569196428571786e+02,3.410999999999999943e+01,0.000000000000000000e+00,8.858500000000000227e+02
2.480000000000000000e+02,2.000000000000000000e+00,1.253468208092485447e+01,8.017352601156069341e+02,3.356000000000000227e+01,1.989156069364161183e+01,1.106559999999999945e+03
2.490000000000000000e+02,2.000000000000000000e+00,1.255563583815029283e+01,8.021794797687862228e+02,3.335999999999999943e+01,1.994687861271676965e+01,1.107140000000000100e+03
2.500000000000000000e+02,2.000000000000000000e+00,8.709898843930638179e+00,7.206498554913295038e+02,3.324000000000000199e+01,9.794132947976883941e+00,1.000690000000000055e+03
2.510000000000000000e+02,2.000000000000000000e+00,5.965679190751445482e+00,6.624723988439307050e+02,3.320000000000000284e+01,0.000000000000000000e+00,9.247300000000000182e+02
2.520000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.160120089285715039e+02,3.331000000000000227e+01,0.000000000000000000e+00,8.668700000000000045e+02
2.530000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.747718303571429033e+02,3.342000000000000171e+01,0.000000000000000000e+00,8.174700000000000273e+02
