# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,3.969012053571428851e+02,3.803000000000000114e+01,0.000000000000000000e+00,6.020099999999999909e+02
2.350000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.003072767857142935e+02,3.842000000000000171e+01,0.000000000000000000e+00,6.060900000000000318e+02
2.360000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.119947767857142935e+02,3.890999999999999659e+01,0.000000000000000000e+00,6.200900000000000318e+02
2.370000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.357120535714285552e+02,3.917999999999999972e+01,0.000000000000000000e+00,6.485000000000000000e+02
2.380000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.681782589285714948e+02,3.963000000000000256e+01,0.000000000000000000e+00,6.873899999999999864e+02
2.390000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.171488839285714221e+02,3.995000000000000284e+01,0.000000000000000000e+00,7.460499999999999545e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.691785267857142117e+02,4.049000000000000199e+01,0.000000000000000000e+00,8.107699999999999818e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.298867410714285597e+02,5.218999999999999773e+01,0.000000000000000000e+00,8.834900000000000091e+02
2.420000000000000000e+02,2.000000000000000000e+00,8.457008670520233196e+00,7.152885838150289146e+02,6.676000000000000512e+01,0.000000000000000000e+00,9.936900000000000546e+02
2.430000000000000000e+02,2.000000000000000000e+00,1.360874277456647263e+01,8.245053468208092227e+02,6.742000000000000171e+01,2.272708092485548548e+01,1.136289999999999964e+03
