# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.179670089285714312e+02,3.103000000000000114e+01,0.000000000000000000e+00,7.470299999999999727e+02
2.350000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.033659821428570922e+02,3.050000000000000000e+01,0.000000000000000000e+00,7.295399999999999636e+02
2.360000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.992252678571428532e+02,2.992999999999999972e+01,0.000000000000000000e+00,7.245800000000000409e+02
2.370000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.005108928571428351e+02,2.937000000000000099e+01,0.000000000000000000e+00,7.261200000000000045e+02
2.380000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.089342410714285734e+02,3.003999999999999915e+01,0.000000000000000000e+00,7.362100000000000364e+02
2.390000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.213897767857142753e+02,3.815999999999999659e+01,0.000000000000000000e+00,7.511299999999999955e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.319204464285714948e+02,5.142000000000000171e+01,0.000000000000000000e+00,7.661399999999999864e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.565226339285713948e+02,6.278000000000000114e+01,0.000000000000000000e+00,7.956100000000000136e+02
2.420000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.702804910714286279e+02,1.273400000000000034e+02,0.000000000000000000e+00,8.120900000000000318e+02
2.430000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.873191964285714448e+02,2.101299999999999955e+02,0.000000000000000000e+00,8.325000000000000000e+02
