# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.426192857142857520e+02,3.838000000000000256e+01,0.000000000000000000e+00,7.765599999999999454e+02
2.140000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.292955357142857338e+02,3.721999999999999886e+01,0.000000000000000000e+00,7.606000000000000227e+02
2.150000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.134422767857142844e+02,3.635000000000000142e+01,0.000000000000000000e+00,7.416100000000000136e+02
2.160000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,5.049187500000000455e+02,3.588000000000000256e+01,0.000000000000000000e+00,7.313999999999999773e+02
2.170000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.916868303571428669e+02,3.564000000000000057e+01,0.000000000000000000e+00,7.155499999999999545e+02
2.180000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,4.776868749999999864e+02,3.520000000000000284e+01,0.000000000000000000e+00,6.987799999999999727e+02
2.190000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.589236607142858020e+02,3.460999999999999943e+01,0.000000000000000000e+00,6.787000000000000455e+02
2.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.539731696428571013e+02,3.407000000000000028e+01,0.000000000000000000e+00,6.727699999999999818e+02
2.210000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.399314732142856883e+02,3.371000000000000085e+01,0.000000000000000000e+00,6.559500000000000455e+02
2.220000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.355820535714285597e+02,3.343999999999999773e+01,0.000000000000000000e+00,6.507400000000000091e+02
2.230000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.284777232142857883e+02,3.318999999999999773e+01,0.000000000000000000e+00,6.422300000000000182e+02
2.240000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.257979464285714357e+02,3.296000000000000085e+01,0.000000000000000000e+00,6.390199999999999818e+02
2.250000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.181593303571428351e+02,3.278999999999999915e+01,0.000000000000000000e+00,6.298700000000000045e+02
2.260000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.179005357142856383e+02,3.267000000000000171e+01,0.000000000000000000e+00,6.295599999999999454e+02
2.270000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.131086607142857474e+02,3.257000000000000028e+01,0.000000000000000000e+00,6.238200000000000500e+02
2.280000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.079995535714285779e+02,3.243999999999999773e+01,0.000000000000000000e+00,6.177000000000000455e+02
2.290000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.068057589285714357e+02,3.234000000000000341e+01,0.000000000000000000e+00,6.162699999999999818e+02
2.300000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.011540178571428896e+02,3.227000000000000313e+01,0.000000000000000000e+00,6.095000000000000000e+02
2.310000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.967712053571428896e+02,3.225000000000000000e+01,0.000000000000000000e+00,6.042500000000000000e+02
2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.888988392857143026e+02,3.225000000000000000e+01,0.000000000000000000e+00,5.948200000000000500e+02
2.330000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.824540178571429010e+02,3.222999999999999687e+01,0.000000000000000000e+00,5.871000000000000227e+02
2.340000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.790562946428570967e+02,3.214999999999999858e+01,0.000000000000000000e+00,5.830299999999999727e+02
2.350000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.736967410714286189e+02,3.206000000000000227e+01,0.000000000000000000e+00,5.766100000000000136e+02
2.360000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.735882142857142867e+02,3.198999999999999844e+01,0.000000000000000000e+00,5.764800000000000182e+02
2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.786221874999999955e+02,3.196000000000000085e+01,0.000000000000000000e+00,5.825099999999999909e+02
2.380000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.843741071428571558e+02,3.196999999999999886e+01,0.000000000000000000e+00,5.893999999999999773e+02
2.390000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.906018750000000068e+02,3.200999999999999801e+01,0.000000000000000000e+00,5.968600000000000136e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.005696428571428100e+02,3.202000000000000313e+01,0.000000000000000000e+00,6.087999999999999545e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.185600446428571786e+02,3.203000000000000114e+01,0.000000000000000000e+00,6.303500000000000227e+02
2.420000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.428032589285714948e+02,3.206000000000000227e+01,0.000000000000000000e+00,6.593899999999999864e+02
2.430000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.532886160714285779e+02,3.217999999999999972e+01,0.000000000000000000e+00,6.719500000000000455e+02
