# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,6.615245664739886067e+00,6.782432080924855882e+02,5.053999999999999915e+01,0.000000000000000000e+00,9.427100000000000364e+02
2.350000000000000000e+02,0.000000000000000000e+00,6.281430635838151311e+00,6.711663294797688195e+02,5.074000000000000199e+01,0.000000000000000000e+00,9.334700000000000273e+02
2.360000000000000000e+02,0.000000000000000000e+00,6.001445086705203380e+00,6.652306358381503060e+02,5.032000000000000028e+01,0.000000000000000000e+00,9.257200000000000273e+02
2.370000000000000000e+02,0.000000000000000000e+00,5.826228323699422340e+00,6.615160404624277817e+02,4.904999999999999716e+01,0.000000000000000000e+00,9.208700000000000045e+02
2.380000000000000000e+02,0.000000000000000000e+00,5.684971098265897638e+00,6.585213872832370043e+02,4.771000000000000085e+01,0.000000000000000000e+00,9.169600000000000364e+02
2.390000000000000000e+02,0.000000000000000000e+00,5.609826589595375168e+00,6.569283236994219806e+02,4.660999999999999943e+01,0.000000000000000000e+00,9.148799999999999955e+02
2.400000000000000000e+02,2.000000000000000000e+00,5.483742774566473521e+00,6.522553468208092227e+02,4.572999999999999687e+01,0.000000000000000000e+00,9.113899999999999864e+02
2.410000000000000000e+02,2.000000000000000000e+00,5.214234104046241214e+00,6.465417630057803535e+02,4.502000000000000313e+01,0.000000000000000000e+00,9.039299999999999500e+02
2.420000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.281002232142857338e+02,4.447999999999999687e+01,0.000000000000000000e+00,8.813500000000000227e+02
2.430000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,6.199774107142857247e+02,4.409000000000000341e+01,0.000000000000000000e+00,8.716200000000000045e+02
