# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.60E+02,0.00E+00,2.00E+01,6.23E+02,1.62E+02,0.00E+00
2.61E+02,0.00E+00,2.00E+01,6.31E+02,1.49E+02,0.00E+00
2.62E+02,0.00E+00,2.00E+01,6.39E+02,1.34E+02,0.00E+00
2.63E+02,0.00E+00,2.00E+01,6.51E+02,1.21E+02,0.00E+00
2.64E+02,0.00E+00,2.00E+01,6.68E+02,1.13E+02,0.00E+00
2.65E+02,0.00E+00,2.00E+01,7.43E+02,1.09E+02,0.00E+00
2.66E+02,0.00E+00,2.00E+01,8.60E+02,1.06E+02,0.00E+00
2.67E+02,0.00E+00,2.00E+01,8.92E+02,1.03E+02,0.00E+00
2.68E+02,0.00E+00,2.00E+01,9.29E+02,1.02E+02,0.00E+00
2.69E+02,0.00E+00,2.00E+01,9.56E+02,1.04E+02,0.00E+00
2.70E+02,0.00E+00,2.00E+01,9.93E+02,1.09E+02,0.00E+00
2.71E+02,0.00E+00,2.00E+01,1.03E+03,1.13E+02,0.00E+00
2.72E+02,0.00E+00,2.00E+01,1.07E+03,1.16E+02,0.00E+00
