# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.130000000000000000e+02,0.000000000000000000e+00,1.568316473988439519e+01,8.704830924855491503e+02,5.990999999999999659e+01,2.820355491329479847e+01,1.193710000000000036e+03
2.140000000000000000e+02,0.000000000000000000e+00,1.717521676300577838e+01,9.021145953757225016e+02,5.752000000000000313e+01,3.214257225433525633e+01,1.235009999999999991e+03
2.150000000000000000e+02,0.000000000000000000e+00,1.984537572254335558e+01,9.587219653179190573e+02,5.454999999999999716e+01,3.919179190751445674e+01,1.308920000000000073e+03
2.160000000000000000e+02,0.000000000000000000e+00,2.355527456647398665e+01,1.037371820809248447e+03,5.232000000000000028e+01,4.898592485549131936e+01,1.411609999999999900e+03
2.170000000000000000e+02,0.000000000000000000e+00,2.651264450867052247e+01,1.100068063583815047e+03,5.011999999999999744e+01,5.679338150289017051e+01,1.493470000000000027e+03
2.180000000000000000e+02,0.000000000000000000e+00,2.861632947976879038e+01,1.144666184971098346e+03,4.782000000000000028e+01,6.234710982658959466e+01,1.551700000000000045e+03
2.190000000000000000e+02,0.000000000000000000e+00,2.828793352601156030e+01,1.137704190751444912e+03,4.567999999999999972e+01,6.148014450867050584e+01,1.542609999999999900e+03
2.200000000000000000e+02,0.000000000000000000e+00,2.632044797687861859e+01,1.095993497109826649e+03,4.379999999999999716e+01,5.628598265895954000e+01,1.488150000000000091e+03
2.210000000000000000e+02,0.000000000000000000e+00,2.451517341040462838e+01,1.057721676300578110e+03,4.209000000000000341e+01,5.152005780346821240e+01,1.438180000000000064e+03
2.220000000000000000e+02,0.000000000000000000e+00,2.162897398843930574e+01,9.965342485549131197e+02,4.057000000000000028e+01,4.390049132947976318e+01,1.358289999999999964e+03
2.230000000000000000e+02,0.000000000000000000e+00,1.827203757225433378e+01,9.253671965317918193e+02,3.921000000000000085e+01,3.503817919075143550e+01,1.265369999999999891e+03
2.240000000000000000e+02,0.000000000000000000e+00,1.576481213872832576e+01,8.722140173410405168e+02,3.800000000000000000e+01,2.841910404624277575e+01,1.195970000000000027e+03
2.250000000000000000e+02,0.000000000000000000e+00,1.283887283236994392e+01,8.101841040462427372e+02,3.718999999999999773e+01,2.069462427745664712e+01,1.114980000000000018e+03
