# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet,Lobith
2.340000000000000000e+02,0.000000000000000000e+00,7.412210982658958613e+00,6.951388728323698842e+02,3.953000000000000114e+01,0.000000000000000000e+00,9.647699999999999818e+02
2.350000000000000000e+02,0.000000000000000000e+00,6.455202312138727194e+00,6.748502890173409696e+02,4.013000000000000256e+01,0.000000000000000000e+00,9.382799999999999727e+02
2.360000000000000000e+02,0.000000000000000000e+00,5.951228323699423228e+00,6.641660404624277589e+02,4.336999999999999744e+01,0.000000000000000000e+00,9.243300000000000409e+02
2.370000000000000000e+02,0.000000000000000000e+00,6.204118497109828212e+00,6.695273121387283481e+02,4.500000000000000000e+01,0.000000000000000000e+00,9.313300000000000409e+02
2.380000000000000000e+02,0.000000000000000000e+00,6.779624277456647086e+00,6.817280346820808745e+02,4.738000000000000256e+01,0.000000000000000000e+00,9.472599999999999909e+02
2.390000000000000000e+02,0.000000000000000000e+00,7.338511560693643077e+00,6.935764450867052346e+02,4.847999999999999687e+01,0.000000000000000000e+00,9.627300000000000182e+02
2.400000000000000000e+02,2.000000000000000000e+00,7.940028901734104139e+00,7.043286127167630184e+02,4.538000000000000256e+01,0.000000000000000000e+00,9.793799999999999955e+02
2.410000000000000000e+02,2.000000000000000000e+00,8.094653179190750336e+00,7.076066473988439611e+02,4.464000000000000057e+01,0.000000000000000000e+00,9.836599999999999682e+02
2.420000000000000000e+02,2.000000000000000000e+00,7.908236994219652871e+00,7.036546242774566053e+02,4.589000000000000057e+01,0.000000000000000000e+00,9.785000000000000000e+02
2.430000000000000000e+02,2.000000000000000000e+00,8.039017341040462838e+00,7.064271676300578520e+02,4.796000000000000085e+01,0.000000000000000000e+00,9.821200000000000045e+02
