# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
1.660000000000000000e+02,0.000000000000000000e+00,2.414224796095230552e+00,1.221174390652846341e+03,3.555555342938222907e+01,5.369173529729354755e+01
1.670000000000000000e+02,0.000000000000000000e+00,2.361597518961369602e+00,1.170377940464230051e+03,3.417708406640528551e+01,5.162687531734597002e+01
1.680000000000000000e+02,0.000000000000000000e+00,1.136041670165313455e+01,1.129506318796996766e+03,6.320785029385562126e+01,5.737673274432073356e+01
1.690000000000000000e+02,0.000000000000000000e+00,-4.094907464843981493e-01,1.087224300921935765e+03,4.949243056673021357e+01,5.479832711131279410e+01
1.700000000000000000e+02,0.000000000000000000e+00,-2.019236540106629896e+00,1.054152657911043661e+03,3.961249596209044910e+01,5.689082809877547220e+01
1.710000000000000000e+02,0.000000000000000000e+00,6.810274366226876097e+00,1.037279027792749730e+03,3.151263883794683096e+01,5.595958291692266329e+01
1.720000000000000000e+02,0.000000000000000000e+00,-7.113635539904342941e+00,1.036045068922628843e+03,3.184729213131392100e+01,6.126888842904728705e+01
1.730000000000000000e+02,0.000000000000000000e+00,6.808282936937556151e+00,1.030251108868334995e+03,3.817514051730871927e+01,5.021791629294315129e+01
1.740000000000000000e+02,0.000000000000000000e+00,7.895903438892220905e+00,1.016777112707494439e+03,3.137749767662960920e+01,2.922249978022534833e+01
1.750000000000000000e+02,0.000000000000000000e+00,1.969479151542908468e+01,1.014728123196021102e+03,2.367430560838259623e+01,0.000000000000000000e+00
1.760000000000000000e+02,0.000000000000000000e+00,2.127888914264162423e+01,1.006918471606883600e+03,2.419673609652532775e+01,0.000000000000000000e+00
1.770000000000000000e+02,0.000000000000000000e+00,1.893152621542616032e+01,9.928796502228700547e+02,4.087618537881350278e+01,0.000000000000000000e+00
1.780000000000000000e+02,0.000000000000000000e+00,2.969006904869042174e+01,9.738945766317540347e+02,3.431679727287885839e+01,0.000000000000000000e+00
1.790000000000000000e+02,0.000000000000000000e+00,2.620702970721834113e+00,9.705092409938757783e+02,2.653271229245315865e+01,0.000000000000000000e+00
1.800000000000000000e+02,0.000000000000000000e+00,3.485417722719017952e+00,9.833914598091816970e+02,2.554958560765095754e+01,0.000000000000000000e+00
1.810000000000000000e+02,0.000000000000000000e+00,1.116506839382767780e+01,9.972716923967054754e+02,3.325729291580890390e+01,0.000000000000000000e+00
1.820000000000000000e+02,0.000000000000000000e+00,3.334188953762514274e+01,1.008714169760133586e+03,7.591029161433233696e+01,0.000000000000000000e+00
1.830000000000000000e+02,0.000000000000000000e+00,2.800894954092646216e+01,1.036159112007498834e+03,7.043992018088526663e+01,0.000000000000000000e+00
1.840000000000000000e+02,0.000000000000000000e+00,1.628049230558367455e+01,1.116298633190136570e+03,5.564367673798835767e+01,0.000000000000000000e+00
1.850000000000000000e+02,0.000000000000000000e+00,1.041692643473411906e+01,1.163746000965855046e+03,5.805652336841345118e+01,3.102354143285246479e+01
1.860000000000000000e+02,0.000000000000000000e+00,1.003565806775282354e+01,1.147260124948664043e+03,3.872049026194486743e+01,5.850645789751039416e+01
1.870000000000000000e+02,0.000000000000000000e+00,-4.346532112297461836e+00,1.103092615457837155e+03,4.098444528421564570e+01,5.874930511821685286e+01
1.880000000000000000e+02,0.000000000000000000e+00,1.367066270062950650e+01,1.078926731308097487e+03,6.511486389539277297e+01,5.113786473439034097e+01
1.890000000000000000e+02,0.000000000000000000e+00,-6.952342538327950905e+00,1.065114164713184891e+03,4.682596583049834749e+01,5.344313267751009988e+01
1.900000000000000000e+02,0.000000000000000000e+00,6.296696510364490074e+00,1.047000965223490311e+03,5.190466108326471328e+01,5.462715340535858388e+01
1.910000000000000000e+02,0.000000000000000000e+00,-3.827067391602272828e+00,1.022333709797614347e+03,5.492416186049384663e+01,4.507569544049682264e+01
1.920000000000000000e+02,0.000000000000000000e+00,1.540146656428401251e+01,9.980372150108560163e+02,3.935103797214254939e+01,5.300882045333773362e+01
